start	end	text
2171440	2176720	so we started around 4.7 and now we're getting down to like 4.6
2177040	2183680	so the optimization is definitely happening but let's sort of try to increase the number
2183680	2188320	of iterations and only print at the end because we probably will not train for longer
2190240	2192240	okay so we're down to 3.6 roughly
2195520	2196480	roughly down to three
2201440	2203040	this is the most janky optimization
2207680	2212720	if we do that and clean those up we get six hours of telly in in mobile
2214320	2216080	okay it's working let's just do 10 000
2217520	2220640	and then from here we want to copy this
2221760	2224640	and hopefully we're going to get something reasonable and of course it's not going to
2224640	2228320	be shakespeare from a bigger model but at least we see that the loss is improving
2228880	2231680	and hopefully we're expecting something a bit more reasonable
2232960	2235600	so we're down in about 2.5-ish let's see what we get
2235600	2236240	okay
2236240	2238220	Let me just increase the number of tokens.
2239160	2243740	Okay, so we see that we're starting to get something at least like reasonable-ish.
2246540	2250280	Certainly not Shakespeare, but the model is making progress.
2250640	2252640	So that is the simplest possible model.
2253860	2261360	So now what I'd like to do is, obviously, this is a very simple model because the tokens are not talking to each other.
2261360	2268260	So given the previous context of whatever was generated, we're only looking at the very last character to make the predictions about what comes next.
2268880	2277140	So now these tokens have to start talking to each other and figuring out what is in the context so that they can make better predictions for what comes next.
2277520	2279840	And this is how we're going to kick off the transformer.
2280500	2284880	Okay, so next, I took the code that we developed in this Jupyter notebook and I converted it to be a script.
2285340	2291320	And I'm doing this because I just want to simplify our intermediate work, which is just the final product that we have.
2291360	2296520	At this point, so in the top here, I put all the hyperparameters that we've defined.
2296760	2299520	I introduced a few and I'm going to speak to that in a little bit.
2300120	2314880	Otherwise, a lot of this should be recognizable, reproducibility, read data, get the encoder and decoder, create the train and test splits, use the kind of like data loader that gets a batch of the inputs and targets.
2315840	2317960	This is new, and I'll talk about it in a second.
2319020	2321000	Now, this is the bigram language model that we developed.
2321720	2324900	And it can forward and give us a logits and loss and it can generate.
2326800	2329980	And then here we are creating the optimizer and this is the training loop.
2331960	2334040	So everything here should look pretty familiar.
2334160	2336080	Now, some of the small things that I added.
2336200	2340280	Number one, I added the ability to run on a GPU if you have it.
2340760	2346600	So if you have a GPU, then you can, this will use CUDA instead of just CPU and everything will be a lot more faster.
2347220	2351340	Now, when device becomes CUDA, then we need to make sure that when we load the data.
2351460	2352960	We move it to device.
2353960	2358460	When we create the model, we want to move the model parameters to device.
2358960	2366960	So as an example, here we have the in an embedding table and it's got a dot weight inside it, which stores the sort of lookup table.
2367160	2373160	So that would be moved to the GPU so that all the calculations here happen on the GPU and they can be a lot faster.
2373960	2379460	And then finally here, when I'm creating the context that feeds into generate, I have to make sure that I create on the device.
2380360	2381260	Number two, when I enter.
2381460	2385960	Introduced is the fact that here in the training loop.
2387660	2392960	Here, I was just printing the loss dot item inside the training loop.
2393160	2397960	But this is a very noisy measurement of the current loss because every batch will be more or less lucky.
2398660	2411160	And so what I want to do usually is I have an estimate loss function and the estimate loss basically then goes up here and it averages up.
2411160	2413060	The loss over multiple batches.
2413560	2422160	So in particular, we're going to iterate eval, either times and we're going to basically get our loss and then we're going to get the average loss for both splits.
2422560	2424160	And so this will be a lot less noisy.
2425060	2430760	So here when we call the estimate loss, we're going to report the pretty accurate train and validation loss.
2431960	2434560	Now when we come back up, you'll notice a few things here.
2434760	2438260	I'm setting the model to evaluation phase and down here.
2438260	2440260	I'm resetting it back to training phase.
2440260	2456060	Now right now for our model as is, this doesn't actually do anything because the only thing inside this model is this nn.embedding and this network would behave the same in both evaluation mode and training mode.
2456460	2457660	We have no dropout layers.
2457660	2459160	We have no batch drum layers, etc.
2459660	2468460	But it is a good practice to think through what mode your neural network is in because some layers will have different behavior at inference time or training time.
2468460	2479360	And there's also this context manager, torch.nograd, and this is just telling PyTorch that everything that happens inside this function, we will not call .backward on.
2480060	2488160	And so PyTorch can be a lot more efficient with its memory use because it doesn't have to store all the intermediate variables because we're never going to call backward.
2488660	2491560	And so it can be a lot more efficient in that way.
2491860	2496560	So also a good practice to tell PyTorch when we don't intend to do backpropagation.
2497660	2498160	So,
2498460	2498960	right now,
2498960	2504560	this script is about 120 lines of code of and that's kind of our starter code.
2505360	2508360	I'm calling it bigram.py and I'm going to release it later.
2508960	2513860	Now running this script gives us output in the terminal and it looks something like this.
2514860	2519560	It basically, as I ran this code, it was giving me the train loss and val loss.
2519760	2523960	And we see that we convert to somewhere around 2.5 with the bigram model.
2524460	2526960	And then here's the sample that we produced at the end.
2528460	2533060	And so we have everything packaged up in the script and we're in a good position now to iterate on this.
2533460	2533660	Okay,
2533660	2540460	so we are almost ready to start writing our very first self-attention block for processing these tokens.
2541160	2541660	Now,
2542260	2543360	before we actually get there,
2543560	2553960	I want to get you used to a mathematical trick that is used in the self-attention inside a transformer and is really just like at the heart of an efficient implementation of self-attention.
2554660	2558160	And so I want to work with this toy example to just get you used to this operation.
2558460	2564160	And then it's going to make it much more clear once we actually get to it in the script again.
2565460	2570460	So let's create a B by T by C where B, T and C are just 4, 8 and 2 in this toy example.
2571260	2579660	And these are basically channels and we have batches and we have the time component and we have some information at each point in the sequence.
2579960	2580560	So C.
2582060	2585660	Now what we would like to do is we would like these tokens.
2585760	2588360	So we have up to eight tokens here in a batch.
2588660	2592660	And these eight tokens are currently not talking to each other and we would like them to talk to each other.
2592660	2593660	We'd like to couple them.
2594860	2596260	And in particular,
2596660	2599460	we don't we want to couple them in this very specific way.
2599960	2600960	So the token,
2600960	2601360	for example,
2601360	2602560	at the fifth location,
2603060	2610460	it should not communicate with tokens in the sixth seventh and eighth location because those are future tokens in the sequence.
2611060	2615560	The token on the fifth location should only talk to the one in the fourth third second and first.
2616060	2618460	So it's only so information only flows.
2618560	2625260	From previous context to the current time step and we cannot get any information from the future because we are about to try to predict the future.
2626460	2630560	So what is the easiest way for tokens to communicate?
2630960	2633860	Okay, the easiest way I would say is okay.
2633860	2645860	If we are up to if we're a fifth token and I'd like to communicate with my past the simplest way we can do that is to just do a weight is to just do an average of all the of all the preceding elements.
2646160	2646760	So for example,
2646760	2647660	if I'm the fifth token,
2647760	2653260	I would like to take the channels that make up that are information at my step,
2653660	2657460	but then also the channels from the fourth step third step second step in the first step.
2657660	2664960	I'd like to average those up and then that would become sort of like a feature vector that summarizes me in the context of my history.
2665660	2665860	Now,
2665860	2666160	of course,
2666160	2670260	just doing a sum or like an average is an extremely weak form of interaction.
2670260	2672460	Like this communication is extremely lossy.
2672660	2676160	We've lost a ton of information about spatial arrangements of all those tokens,
2676960	2677560	but that's okay.
2677660	2678160	For now,
2678160	2680260	we'll see how we can bring that information back later.
2681060	2681360	For now,
2681360	2688760	what we would like to do is for every single batch element independently for every teeth token in that sequence.
2689160	2696560	We'd like to now calculate the average of all the vectors in all the previous tokens and also at this token.
2697460	2698460	So let's write that out.
2699960	2702960	I have a small snippet here and instead of just fumbling around,
2703560	2705160	let me just copy paste it and talk to it.
2706560	2707460	So in other words,
2708160	2718960	we're going to create X and B O W is short for bag of words because bag of words is is kind of like a term that people use when you are just averaging up things.
2718960	2720360	So this is just a bag of words.
2720660	2720960	Basically,
2720960	2726260	there's a word stored on every one of these eight locations and we're doing a bag of words for just averaging.
2727460	2728260	So in the beginning,
2728260	2731960	we're going to say that it's just initialized at zero and then I'm doing a for loop here.
2731960	2733260	So we're not being efficient yet.
2733260	2733960	That's coming.
2734560	2734960	But for now,
2734960	2737460	we're just iterating over all the batch dimensions independently.
2738060	2739460	Iterating over time
2740160	2745860	and then the previous tokens are at this batch dimension
2746360	2749360	and then everything up to and including the teeth token.
2749860	2750260	Okay.
2750960	2753060	So when we slice out X in this way,
2753560	2755660	Xprev becomes of shape,
2756860	2760960	how many T elements there were in the past and then of course C.
2760960	2764260	So all the two-dimensional information from these little tokens.
2765260	2767460	So that's the previous sort of chunk of
2767560	2771260	tokens from my current sequence.
2771960	2775560	And then I'm just doing the average or the mean over the zero dimension.
2775560	2781660	So I'm averaging out the time here and I'm just going to get a little C one-dimensional vector,
2781660	2784360	which I'm going to store in X bag of words.
2785160	2791560	So I can run this and this is not going to be very informative because let's see.
2791560	2792560	So this is X of zero.
2792560	2796660	So this is the zeroth batch element and then expo at zero.
2797160	2797660	Now,
2798560	2799460	you see how the
2799960	2801260	at the first location here,
2801660	2803360	you see that the two are equal
2803860	2806860	and that's because it's we're just doing an average of this one token.
2807660	2810660	But here this one is now an average of these two.
2811860	2814860	And now this one is an average of these three.
2815960	2816560	And so on.
2817860	2822460	So and this last one is the average of all of these elements.
2822460	2826360	So vertical average just averaging up all the tokens now gives this outcome.
2826660	2827160	Here.
2828360	2829760	So this is all well and good,
2830160	2831560	but this is very inefficient.
2831960	2832160	Now.
2832160	2836660	The trick is that we can be very very efficient about doing this using matrix multiplication.
2837360	2839060	So that's the mathematical trick.
2839060	2840160	And let me show you what I mean.
2840560	2842160	Let's work with the toy example here.
2843060	2844260	You run it and I'll explain.
2845460	2847560	I have a simple matrix here.
2847560	2854160	That is three by three of all ones a matrix B of just random numbers and it's a three by two and a matrix C,
2854160	2856560	which will be three by three multiply three by two.
2856860	2858560	Which will give out a three by two.
2859460	2860560	So here we're just using
2861860	2862860	matrix multiplication.
2863460	2865260	So a multiply B gives us C.
2867060	2871860	Okay, so how are these numbers in C achieved?
2871860	2872160	Right?
2872160	2879460	So this number in the top left is the first row of a dot product with the first column of B.
2880160	2886460	And since all the row of a right now is all just once then the dot product here with with this column of
2886460	2886560	B.
2886860	2889860	Is just going to do a sum of these of this column.
2890060	2892460	So two plus six plus six is 14.
2893460	2897060	The element here in the output of C is also the first column here.
2897060	2901060	The first row of a multiplied now with the second column of B.
2901460	2903860	So seven plus four plus plus five is 16.
2904760	2906260	Now you see that there's repeating elements here.
2906260	2911460	So this 14 again is because this row is again all once and it's multiplying the first column of B.
2911460	2914760	So we get 14 and this one is and so on.
2914760	2916560	So this last number here is the.
2916660	2919360	The last row dot product last column.
2920460	2922660	Now the trick here is the following.
2923360	2933860	This is just a boring number of is just a boring array of all once but torch has this function called trill which is short for a triangular.
2935360	2941860	Something like that and you can wrap it in torch that once and it will just return the lower triangular portion of this.
2942660	2943060	Okay.
2944760	2946460	So now it will basically zero out.
2946660	2947460	Of these guys here.
2947560	2949460	So we just get the lower triangular part.
2949760	2951960	Well, what happens if we do that?
2955160	2958160	So now we'll have a like this and be like this.
2958160	2959660	And now what are we getting here and see?
2960360	2961560	Well, what is this number?
2961860	2966860	Well, this is the first row times the first column and because this is zeros.
2968960	2970660	These elements here are now ignored.
2970660	2976160	So we just get a two and then this number here is the first row times the second column.
2976660	2979660	And because these are zeros they get ignored and it's just seven.
2980160	2981460	The seven multiplies this one.
2982460	2985260	But look what happened here because this is one and then zeros.
2985560	2990860	We what ended up happening is we're just plucking out the row of this row of B and that's what we got.
2992160	2994760	Now here we have one one zero.
2995360	3002660	So here one one zero dot product with these two columns will now give us two plus six which is eight and seven plus four which is 11.
3003360	3006160	And because this is one one one we ended up with.
3006660	3007860	The addition of all of them.
3008860	3011860	And so basically depending on how many ones and zeros we have here.
3012260	3020260	We are basically doing a sum currently of the variable number of these rows and that gets deposited into C.
3021760	3032760	So currently we're doing sums because these are ones but we can also do average right and you can start to see how we could do average of the rows of B sort of an incremental fashion.
3033560	3036360	Because we don't have to we can basically normalize.
3036360	3039660	These rows so that they sum to one and then we're going to get an average.
3040360	3047060	So if we took a and then we did a equals a divide a torch dot sum in the.
3048660	3050460	Of a in the.
3051360	3051760	One.
3052860	3055860	Dimension and then let's keep them is true.
3056460	3058260	So therefore the broadcasting will work out.
3058860	3063460	So if I rerun this you see now that these rows now sum to one.
3063760	3066160	So this row is one this row is point five point five zero.
3066860	3068360	And here we get one thirds.
3068960	3071760	And now when we do a multiply be what are we getting.
3072560	3074860	Here we are just getting the first row first row.
3075760	3079160	Here now we are getting the average of the first two rows.
3081060	3085160	Okay so two and six average is four and four and seven averages five point five.
3086060	3090760	And on the bottom here we are now getting the average of these three rows.
3091560	3095560	So the average of all of elements of B are now deposited here.
3096460	3105060	And so you can see that by manipulating these elements of this multiplying matrix and then multiplying it with any given matrix.
3105360	3109860	We can do these averages in this incremental fashion because we just get.
3111460	3114060	And we can manipulate that based on the elements of a.
3114660	3121460	Okay so that's very convenient so let's swing back up here and see how we can vectorize this and make it much more efficient using what we've learned.
3122360	3123060	So in particular.
3124660	3126160	We are going to produce an array.
3126860	3129360	But here I'm going to call it way short for weights.
3130160	3131060	But this is our a.
3132660	3139460	And this is how much of every row we want to average up and it's going to be an average because you can see that these rows sum to one.
3141060	3145360	So this is our a and then our B in this example of course is.
3146160	3146560	X.
3147860	3150960	So it's going to happen here now is that we are going to have an expo to.
3152760	3155660	And this expo to is going to be way.
3156460	3157160	Multiplying.
3158060	3158560	Rx.
3159860	3167160	So let's think this through way is T by T and this is matrix multiplying in PyTorch a B by T by C.
3168660	3169460	And it's giving us.
3171060	3171560	What shape.
3172160	3180260	So PyTorch will come here and it will see that these shapes are not the same so it will create a bash dimension here and this is a batch matrix multiply.
3181460	3184860	And so it will apply this matrix multiplication in all the batch elements.
3185460	3185960	In parallel.
3186460	3194160	And individually and then for each batch element there will be a T by T multiplying T by C exactly as we had below.
3196660	3197860	So this will now create.
3198760	3200060	B by T by C.
3201360	3205160	And expo to will now become identical to expo.
3206360	3206960	So.
3208960	3210960	We can see that torched out all close.
3211860	3215560	Of expo and expo to should be true now.
3217360	3221960	So this kind of like misses us that these are in fact the same.
3222760	3225960	So expo and expo to if I just print them.
3228260	3229960	Okay, we're not going to be able to.
3230460	3232960	Okay, we're not going to be able to just stare it down but.
3235160	3238960	Well, let me try expo basically just at the 0th element and expo to at the 0th element.
3238960	3244160	So just the first batch and we should see that this and that should be identical which they are.
3245360	3245760	Right.
3245860	3246860	So what happened here.
3247260	3260560	The trick is we were able to use batch matrix multiply to do this aggregation really and it's a weighted aggregation and the weights are specified in this T by T array.
3261460	3271360	And we're basically doing weighted sums and these weighted sums are according to the weights inside here that take on sort of this triangular form.
3272160	3275660	And so that means that a token at the teeth dimension will only get.
3275860	3280360	Sort of information from the tokens preceding it.
3280660	3281860	So that's exactly what we want.
3282260	3284760	And finally, I would like to rewrite it in one more way.
3285460	3287160	And we're going to see why that's useful.
3288060	3293760	So this is the third version and it's also identical to the first and second, but let me talk through it.
3293760	3294860	It uses softmax.
3295660	3304860	So trill here is this Matrix lower triangular once way begins as all zero.
3305860	3313560	Okay, so if I just print way in the beginning, it's all zero then I used masked fill.
3314260	3318260	So what this is doing is wait that masked fill it's all zeros.
3318260	3324760	And I'm saying for all the elements where trill is equals equals zero make them be negative Infinity.
3325460	3329160	So all the elements where trill is zero will become negative Infinity now.
3330260	3331160	So this is what we get.
3332260	3334960	And then the final line here is softmax.
3336760	3344860	So if I take a softmax along every single so dim is negative one so long every single row if I do a softmax, what is that going to do?
3347060	3353160	Well softmax is is also like a normalization operation, right?
3354160	3356860	And so spoiler alert you get the exact same Matrix.
3358560	3362160	Let me bring back the softmax and recall that in softmax.
3362160	3364560	We're going to exponentiate every single one of these.
3365760	3367460	And then we're going to divide by the sum.
3368260	3376460	And so if we exponentiate every single element here, we're going to get a one and here we're going to get basically zero zero zero zero everywhere else.
3377060	3380260	And then when we normalize we just get one here.
3380260	3387460	We're going to get one one and then zeros and then softmax will again divide and this will give us 0.5 0.5 and so on.
3388160	3392460	And so this is also the same way to produce this mask.
3393360	3395260	Now the reason that this is a bit more interesting.
3395360	3407660	And the reason we're going to end up using it in self-attention is that these weights here begin with zero and you can think of this as like an interaction strength or like an affinity.
3408260	3423760	So basically it's telling us how much of each token from the past do we want to aggregate and average up and then this line is saying tokens from the past cannot communicate by setting them to negative Infinity.
3423860	3425060	We're saying that we will not.
3425260	3427060	Aggregate anything from those tokens.
3428360	3433760	And so basically this then goes through softmax and through the weighted and this is the aggregation through matrix multiplication.
3435060	3438060	And so what this is now is you can think of these as
3438860	3448960	the zeros are currently just set by us to be zero but quick preview is that these affinities between the tokens are not going to be just constant at zero.
3449260	3450960	They're going to be data dependent.
3451260	3455160	These tokens are going to start looking at each other and some tokens will find other tokens.
3455360	3464160	More or less interesting and depending on what their values are, they're going to find each other interesting to different amounts and I'm going to call those affinities.
3464160	3468460	I think and then here we are saying the future cannot communicate with the past.
3468960	3470060	We're going to clamp them.
3471160	3477860	And then when we normalize and some we're going to aggregate sort of their values depending on how interesting they find each other.
3478460	3484760	And so that's the preview for self-attention and basically long story short from this entire section is that.
3485360	3495060	You can do weighted aggregations of your past elements by having by using matrix multiplication of a lower triangular fashion.
3495760	3502960	And then the elements here in the lower triangular part are telling you how much of each element fuses into this position.
3503660	3506760	So we're going to use this trick now to develop the self-attention block.
3507260	3509460	So first let's get some quick preliminaries out of the way.
3510760	3514960	First the thing I'm kind of bothered by is that you see how we're passing in vocab size into the constructor.
3515360	3519560	You don't need to do that because vocab size is already defined up top as a global variable.
3519560	3521360	So there's no need to pass this stuff around.
3522860	3526060	Next what I want to do is I don't want to actually create.
3526360	3532260	I want to create like a level of indirection here where we don't directly go to the embedding for the logits.
3532460	3536960	But instead we go through this intermediate phase because we're going to start making that bigger.
3537560	3543360	So let me introduce a new variable and embed it short for number of embedding dimensions.
3543960	3544760	So an embed.
3545360	3548360	Here will be say 32.
3549060	3551260	That was a suggestion from GitHub copilot by the way.
3551960	3554160	It also suggested 32 which is a good number.
3555460	3558860	So this is an embedding table and only 32 dimensional embeddings.
3559960	3562660	So then here this is not going to give us logits directly.
3563160	3565360	Instead this is going to give us token embeddings.
3565960	3566860	That's what I'm going to call it.
3567260	3571060	And then to go from the token embeddings to the logits we're going to need a linear layer.
3571560	3575160	So self.lmhead let's call it short for language modeling head.
3575960	3578760	Is an in linear from an embed up to vocab size.
3579660	3580860	And then we swing over here.
3580960	3584660	We're actually going to get the logits by exactly what the copilot says.
3585760	3590260	Now we have to be careful here because this C and this C are not equal.
3591360	3593760	This is an embed C and this is vocab size.
3594760	3597260	So let's just say that an embed is equal to C.
3598660	3602860	And then this just creates one spurious layer of indirection through a linear layer.
3603360	3605060	But this should basically run.
3605260	3616360	So we see that this runs and this currently looks kind of spurious.
3616360	3618160	But we're going to build on top of this.
3618860	3620260	Now next up so far.
3620260	3627460	We've taken these indices and we've encoded them based on the identity of the tokens inside IDX.
3628160	3634260	The next thing that people very often do is that we're not just encoding the identity of these tokens, but also their position.
3634760	3637860	So we're going to have a second position embedding table here.
3638260	3643460	So solve that position embedding table is an embedding of block size by an embed.
3643960	3648360	And so each position from zero to block size minus one will also get its own embedding vector.
3649460	3653760	And then here first, let me decode B by T from IDX dot shape.
3655360	3659160	And then here we're also going to have a plus embedding, which is the positional embedding.
3659260	3661060	And these are this is torr dash arrange.
3661560	3664060	So this will be basically just integers from zero to zero.
3664260	3665160	To T minus one.
3666160	3671060	And all of those integers from zero to T minus one get embedded through the table to create a T by C.
3672360	3680760	And then here this gets renamed to just say X and X will be the addition of the token embeddings with the positional embeddings.
3681960	3683860	And here the broadcasting note will work out.
3683860	3685960	So B by T by C plus T by C.
3686460	3691560	This gets right aligned and new dimension of one gets added and it gets broadcasted across batch.
3692760	3694160	So at this point X.
3694260	3698860	Holds not just the token identities, but the positions at which these tokens occur.
3699660	3703360	And this is currently not that useful because of course, we just have a simple migraine model.
3703460	3709160	So it doesn't matter if you're in the fifth position, the second position or wherever it's all translation invariant at this stage.
3709660	3711460	So this information currently wouldn't help.
3712060	3715660	But as we work on the self-attention block, we'll see that this starts to matter.
3719860	3721960	Okay, so now we get the crux of self-attention.
3722260	3724160	So this is probably the most important part of this video.
3724360	3725360	To understand.
3726460	3730560	We're going to implement a small self-attention for a single individual head as they're called.
3731160	3732960	So we start off with where we were.
3733160	3734560	So all of this code is familiar.
3735360	3740060	So right now I'm working with an example where I change the number of channels from 2 to 32.
3740060	3748160	So we have a 4 by 8 arrangement of tokens and each token and the information at each token is currently 32 dimensional.
3748260	3750060	But we just are working with random numbers.
3751360	3752960	Now we saw here that
3752960	3762260	The code as we had it before does a simple weight simple average of all the past tokens and the current token.
3762460	3766660	So it's just the previous information and current information is just being mixed together in an average.
3767360	3769260	And that's what this code currently achieves.
3769560	3777260	And it does so by creating this lower triangular structure, which allows us to mask out this weight matrix that we create.
3777760	3781660	So we mask it out and then we normalize it and currently
3781660	3789760	When we initialize the affinities between all the different sort of tokens or nodes, I'm going to use those terms interchangeably.
3790660	3799660	So when we initialize the affinities between all the different tokens to be zero, then we see that way gives us this structure where every single row has these
3801160	3802060	Uniform numbers.
3802460	3808660	And so that's what that's what then in this matrix multiply makes it so that we're doing a simple average.
3809660	3810160	Now,
3810860	3811560	We don't actually want.
3811860	3812660	This to be
3813360	3814260	All uniform
3814660	3821260	Because different tokens will find different other tokens more or less interesting and we want that to be data dependent.
3821460	3830060	So for example, if I'm a vowel then maybe I'm looking for consonants in my past and maybe I want to know what those consonants are and I want that information to flow to me.
3831160	3835960	And so I want to now gather information from the past, but I want to do it in a data dependent way.
3836260	3838160	And this is the problem that self-attention solves.
3838960	3840860	Now the way self-attention solves this
3841060	3841560	Is the following.
3842260	3847760	Every single node or every single token at each position will emit two vectors.
3848460	3851860	It will emit a query and it will emit a key.
3853360	3857360	Now the query vector roughly speaking is what am I looking for?
3858260	3861160	And the key vector roughly speaking is what do I contain?
3862560	3871460	And then the way we get affinities between these tokens now in a sequence is we basically just do a dot product between the keys and the query.
3872260	3881260	So my query dot products with all the keys of all the other tokens and that dot product now becomes way.
3882260	3896260	And so if the key and the query are sort of aligned, they will interact to a very high amount and then I will get to learn more about that specific token as opposed to any other token in the sequence.
3896460	3897460	So let's implement this now.
3901660	3903060	We're going to implement a single
3904660	3906760	what's called head of self-attention.
3908060	3909260	So this is just one head.
3909660	3912760	There's a hyper parameter involved with these heads, which is the head size.
3913460	3918060	And then here I'm initializing linear modules and I'm using bias equals false.
3918060	3921560	So these are just going to apply a matrix multiply with some fixed weights.
3922760	3929860	And now let me produce a key and Q K and Q by forwarding these modules on X.
3930960	3931560	So the size of this.
3931760	3932860	This will not become
3933760	3940160	B by T by 16 because that is the head size and the same here B by T by 16.
3945860	3947060	So this being the head size.
3947660	3959660	So you see here that when I forward this linear on top of my X all the tokens in all the positions in the B by T arrangement all of them in parallel and independently produce a key and a query.
3959660	3961260	So no communication has happened yet.
3962660	3963960	But the communication comes now.
3964060	3967260	All the queries will dot product with all the keys.
3968560	3975860	So basically what we want is we want way now or the affinities between these to be query multiplying key,
3976560	3979160	but we have to be careful with we can't matrix multiply this.
3979160	3986460	We actually need to transpose K but we have to be also careful because these are when you have the batch dimension.
3986860	3991160	So in particular we want to transpose the last two dimensions.
3991260	3991560	Dimension.
3991660	3993360	Negative one and dimension negative two.
3994060	3996260	So negative two negative one.
3997560	4003060	And so this matrix multiply now will basically do the following B by T by 16.
4005260	4012360	Matrix multiplies B by 16 by T to give us B by T by T.
4014460	4014860	Right?
4016060	4017860	So for every row of B,
4018160	4021460	we're not going to have a T square matrix giving us the affinity.
4021560	4027360	We're going to have a T square matrix giving us the affinities and these are now the way so they're not zeros.
4027560	4031360	They are now coming from this dot product between the keys in the queries.
4031560	4041360	So this can now run I can I can run this and the weighted aggregation now is a function in a data abandoned manner between the keys and queries of these notes.
4041560	4047160	So just inspecting what happened here the way takes on this form.
4047360	4051160	And you see that before way was just a constant.
4051160	4053060	There's no way to all the batch elements.
4053260	4061660	But now every single batch elements will have different sort of way because every single batch element contains different tokens at different positions.
4061860	4063360	And so this is not data dependent.
4064160	4067060	So when we look at just the zero row,
4067260	4068460	for example in the input,
4069060	4070860	these are the weights that came out.
4071260	4073460	And so you can see now that they're not just exactly uniform.
4075260	4077460	And in particular as an example here for the last row,
4077860	4081060	this was the eighth token and the eighth token knows what content.
4081160	4083460	It has and it knows at what position it's in.
4084160	4088260	And now the eight token based on that creates a query.
4088560	4089960	Hey, I'm looking for this kind of stuff.
4091060	4091660	I'm a vowel.
4091860	4092660	I'm on the eighth position.
4092860	4095360	I'm looking for any consonants at positions up to four.
4096460	4104460	And then all the nodes get to emit keys and maybe one of the channels could be I am a I am a consonant and I am in a position up to four.
4105160	4108860	And that key would have a high number in that specific channel.
4109360	4110960	And that's how the query and the key when they
4111060	4111660	dark product,
4111660	4113760	they can find each other and create a high affinity.
4114760	4115860	And when they have a high affinity,
4115860	4121060	like say this token was pretty interesting to to this eighth token.
4122360	4123560	When they have a high affinity,
4123860	4125060	then through the softmax,
4125260	4128660	I will end up aggregating a lot of its information into my position.
4129260	4131160	And so I'll get to learn a lot about it.
4132660	4137460	Now just this was looking at way after this has already happened.
4139360	4140860	Let me erase this operation as well.
4140960	4145760	So let me erase the masking and the softmax just to show you the under the hood internals and how that works.
4146560	4150560	So without the masking and the softmax way comes out like this,
4150560	4150860	right?
4150860	4152560	This is the outputs of the dark products.
4153760	4156360	And these are the raw outputs and they take on values from negative,
4156560	4156960	you know,
4157060	4158460	two to positive two Etc.
4159760	4163660	So that's the raw interactions and raw Affinities between all the nodes.
4164360	4166560	But now if I'm a if I'm a fifth node,
4166660	4170860	I will not want to aggregate anything from the sixth node seventh node and the eighth node.
4171360	4174460	So actually we use the upper triangular masking.
4174960	4176560	So those are not allowed to communicate.
4178360	4181860	And now we actually want to have a nice distribution.
4182460	4185660	So we don't want to aggregate negative point one one of this note.
4185660	4186260	That's crazy.
4186660	4188460	So instead we exponentiate and normalize.
4189060	4190860	And now we get a nice distribution that sums to one.
4191660	4193660	And this is telling us now in the data dependent manner,
4193660	4197560	how much of information to aggregate from any of these tokens in the past.
4199560	4200860	So that's way.
4201260	4202260	And it's not zeros anymore,
4202260	4204460	but but it's calculated in this way.
4205060	4205160	Now,
4205160	4209760	there's one more part to a single self-attention head.
4210260	4211960	And that is that when we do the aggregation,
4211960	4213860	we don't actually aggregate the tokens.
4213860	4214360	Exactly.
4214860	4215760	We aggregate,
4215760	4219160	we produce one more value here and we call that the value.
4221160	4223060	So in the same way that we produced key and query,
4223060	4224860	we're also going to create a value.
4226060	4230160	And then here we don't aggregate.
4231260	4233860	X we calculate a V,
4233860	4238560	which is just achieved by propagating this linear on top of X again.
4239060	4242760	And then we output way multiplied by V.
4243160	4248660	So V is the elements that we aggregate or the vector that we aggregate instead of the raw X.
4249860	4250960	And now of course,
4250960	4256860	this will make it so that the output here of the single head will be 16 dimensional because that is the head size.
4258360	4260360	So you can think of X as kind of like private information.
4260360	4260860	So you can think of X as kind of like private information.
4260860	4261660	To this token,
4261660	4263460	if you if you think about it that way.
4263660	4265660	So X is kind of private to this token.
4265860	4272560	So I'm a fifth token at some and I have some identity and my information is kept in vector X.
4273160	4275360	And now for the purposes of the single head,
4275560	4277060	here's what I'm interested in.
4277460	4278960	Here's what I have.
4279560	4281260	And if you find me interesting,
4281260	4282760	here's what I will communicate to you.
4283160	4284460	And that's stored in V.
4285060	4290660	And so V is the thing that gets aggregated for the purposes of this single head between the different nodes.
4291660	4295260	And that's basically the self-attention mechanism.
4295260	4297360	This is this is what it does.
4298160	4301260	There are a few notes that I would make like to make about attention.
4301760	4304860	Number one attention is a communication mechanism.
4305260	4307660	You can really think about it as a communication mechanism
4307960	4310560	where you have a number of nodes in a directed graph
4310960	4313560	where basically you have edges pointing between nodes like this.
4314760	4318060	And what happens is every node has some vector of information
4318460	4320260	and it gets to aggregate information
4320260	4323760	via a weighted sum from all of the nodes that point to it.
4324760	4326560	And this is done in a data dependent manner.
4326560	4330260	So depending on whatever data is actually stored at each node at any point in time.
4331160	4331760	Now,
4332660	4333960	our graph doesn't look like this.
4333960	4335460	Our graph has a different structure.
4335760	4340260	We have eight nodes because the block size is eight and there's always eight tokens.
4341160	4344260	And the first node is only pointed to by itself.
4344660	4347560	The second node is pointed to by the first node and itself
4347860	4349560	all the way up to the eighth node,
4349660	4350060	which is pointed to by itself.
4350060	4352860	Pointed to by all the previous nodes and itself.
