start	end	text
1932240	1934140	so plus equals.
1934240	1936140	And then here,
1936240	1938140	let's comment out
1938240	1940140	the comparison,
1940240	1942140	and let's make sure, crossing fingers,
1942240	1944140	that we have the correct result.
1944240	1946140	So PyTorch agrees with us
1946240	1948140	on this gradient as well.
1948240	1950140	Okay, hopefully we're getting a hang of this now.
1950240	1952140	Counts is an element-wise exp
1952240	1954140	of norm logits.
1954240	1956140	So now we want dNormLogits,
1956240	1958140	and because it's an element-wise operation,
1958240	1960140	everything is very simple.
1960140	1962040	It's the local derivative of e to the x.
1962140	1964040	It's famously just e to the x.
1964140	1966040	So this is the local derivative.
1968140	1970040	That is the local derivative.
1970140	1972040	Now we already calculated it,
1972140	1974040	and it's inside counts.
1974140	1976040	So we may as well potentially just reuse counts.
1976140	1978040	That is the local derivative.
1978140	1980040	Times dCounts.
1982140	1984040	Funny as that looks.
1984140	1986040	Counts times dCounts is dNormLogits.
1986140	1988040	And now let's erase this,
1988140	1990040	and let's verify,
1990040	1991940	and let's go.
1992040	1993940	So that's dNormLogits.
1994040	1995940	Okay, so we are here
1996040	1997940	on this line now, dNormLogits.
1998040	1999940	We have that,
2000040	2001940	and we're trying to calculate dLogits
2002040	2003940	and dLogitMaxes.
2004040	2005940	So back-propagating through this line.
2006040	2007940	Now we have to be careful here,
2008040	2009940	because the shapes, again, are not the same,
2010040	2011940	and so there's an implicit broadcasting happening here.
2012040	2013940	So dNormLogits has the shape 32x27.
2014040	2015940	dLogits does as well,
2016040	2017940	but dLogitMaxes is only 32x1.
2018040	2019940	So there's a broadcast
2019940	2021840	here in the minus.
2021940	2023840	Now here I tried to
2023940	2025840	sort of write out a toy example again.
2025940	2027840	We basically have that
2027940	2029840	this is our c equals a minus b,
2029940	2031840	and we see that because of the shape,
2031940	2033840	these are 3x3, but this one is just a column.
2033940	2035840	And so for example,
2035940	2037840	every element of c,
2037940	2039840	we have to look at how it came to be.
2039940	2041840	And every element of c is just
2041940	2043840	the corresponding element of a minus
2043940	2045840	basically that associated b.
2047940	2049840	So it's very clear now
2049840	2051740	that the derivatives of
2051840	2053740	every one of these c's with respect to their inputs
2053840	2055740	are 1
2055840	2057740	for the corresponding a,
2057840	2059740	and it's a negative 1
2059840	2061740	for the corresponding b.
2061840	2063740	And so therefore,
2063840	2065740	the derivatives
2065840	2067740	on the c will flow
2067840	2069740	equally to the corresponding a's,
2069840	2071740	and then also to the corresponding b's.
2071840	2073740	But then in addition to that,
2073840	2075740	the b's are broadcast,
2075840	2077740	so we'll have to do the additional sum
2077840	2079740	just like we did before.
2079740	2081640	And of course, the derivatives for b's
2081740	2083640	will undergo a minus,
2083740	2085640	because the local derivative here
2085740	2087640	is negative 1.
2087740	2089640	So dc32 by db3 is negative 1.
2089740	2091640	So let's just implement that.
2091740	2093640	Basically, dlogits will be
2093740	2095640	exactly copying
2095740	2097640	the derivative on normlogits.
2097740	2099640	So
2099740	2101640	dlogits equals
2101740	2103640	dnormlogits, and I'll do a .clone
2103740	2105640	for safety, so we're just making a copy.
2105740	2107640	And then we have that
2107740	2109640	dlogitmaxis,
2109640	2111540	will be the negative
2111640	2113540	of dnormlogits,
2113640	2115540	because of the negative sign.
2115640	2117540	And then we have to be careful because
2117640	2119540	dlogitmaxis is
2119640	2121540	a column, and so
2121640	2123540	just like we saw before,
2123640	2125540	because we keep replicating the same
2125640	2127540	elements across all the
2127640	2129540	columns, then in the
2129640	2131540	backward pass, because we keep reusing
2131640	2133540	this, these are all just like separate
2133640	2135540	branches of use of that one variable.
2135640	2137540	And so therefore, we have to do a
2137640	2139540	sum along 1, we'd keep
2139540	2141440	them equals true, so that we don't
2141540	2143440	destroy this dimension.
2143540	2145440	And then dlogitmaxis will be the same
2145540	2147440	shape. Now we have to be careful because
2147540	2149440	this dlogits is not the final dlogits,
2149540	2151440	and that's because
2151540	2153440	not only do we get gradient signal
2153540	2155440	into logits through here, but
2155540	2157440	logitmaxis is a function of logits,
2157540	2159440	and that's a second branch into
2159540	2161440	logits. So this is not yet our final
2161540	2163440	derivative for logits, we will come back
2163540	2165440	later for the second branch.
2165540	2167440	For now, dlogitmaxis is the final derivative,
2167540	2169440	so let me uncomment this
2169440	2171340	cmp here, and let's just run this.
2171440	2173340	And logitmaxis,
2173440	2175340	if pytorch, agrees
2175440	2177340	with us. So that was the derivative
2177440	2179340	into, through
2179440	2181340	this line. Now before
2181440	2183340	we move on, I want to pause here briefly,
2183440	2185340	and I want to look at these logitmaxis, and
2185440	2187340	especially their gradients. We've
2187440	2189340	talked previously in the previous lecture
2189440	2191340	that the only reason we're doing this is
2191440	2193340	for the numerical stability of the softmax
2193440	2195340	that we are implementing here.
2195440	2197340	And we talked about how if you take
2197440	2199340	these logits for any one of these examples,
2199440	2201340	so one row of this logits tensor,
2201440	2203340	if you add or subtract
2203440	2205340	any value equally to all the elements,
2205440	2207340	then the value
2207440	2209340	of the probes will be unchanged.
2209440	2211340	You're not changing the softmax. The only thing
2211440	2213340	that this is doing is it's making sure that
2213440	2215340	exp doesn't overflow. And the
2215440	2217340	reason we're using a max is because then we
2217440	2219340	are guaranteed that each row of logits,
2219440	2221340	the highest number, is zero.
2221440	2223340	And so this will be safe.
2223440	2225340	And so
2225440	2227340	basically
2227440	2229340	that has repercussions.
2229440	2231340	If it is the case that changing
2231440	2233340	logitmaxis does not change the
2233440	2235340	probes, and therefore does not change the loss,
2235440	2237340	then the gradient on logitmaxis
2237440	2239340	should be zero.
2239440	2241340	Because saying those two things is the same.
2241440	2243340	So indeed we hope that this is
2243440	2245340	very, very small numbers. Indeed we hope this is zero.
2245440	2247340	Now because of floating
2247440	2249340	point sort of wonkiness,
2249440	2251340	this doesn't come out exactly zero.
2251440	2253340	Only in some of the rows it does.
2253440	2255340	But we get extremely small values, like
2255440	2257340	1e-9 or 10.
2257440	2259340	And so this is telling us that the values of
2259340	2261240	logitmaxis are not impacting the loss
2261340	2263240	as they shouldn't.
2263340	2265240	It feels kind of weird to backpropagate through this branch,
2265340	2267240	honestly, because
2267340	2269240	if you have any
2269340	2271240	implementation of f.crossentropy and
2271340	2273240	pytorch, and you block together
2273340	2275240	all of these elements, and you're not doing backpropagation
2275340	2277240	piece by piece, then you would
2277340	2279240	probably assume that the derivative
2279340	2281240	through here is exactly zero.
2281340	2283240	So you would be sort of
2283340	2285240	skipping
2285340	2287240	this branch. Because
2287340	2289240	it's only done for numerical stability.
2289340	2291240	But it's interesting to see that even if you break up
2291340	2293240	everything into the full atoms, and you
2293340	2295240	still do the computation as you'd like
2295340	2297240	with respect to numerical stability, the correct thing
2297340	2299240	happens. And you still get
2299340	2301240	very, very small gradients here.
2301340	2303240	Basically reflecting the fact that
2303340	2305240	the values of these do not matter
2305340	2307240	with respect to the final loss.
2307340	2309240	Okay, so let's now continue backpropagation
2309340	2311240	through this line here.
2311340	2313240	We've just calculated the logitmaxis, and now
2313340	2315240	we want to backprop into logits through this
2315340	2317240	second branch. Now here of course
2317340	2319240	we took logits, and we took the max
2319240	2321140	along all the rows, and then
2321240	2323140	we looked at its values here.
2323240	2325140	Now the way this works is that in pytorch,
2327240	2329140	this thing here,
2329240	2331140	the max returns both the values,
2331240	2333140	and it returns the indices at which those
2333240	2335140	values to count the maximum value.
2335240	2337140	Now in the forward pass, we only
2337240	2339140	used values, because that's all we needed.
2339240	2341140	But in the backward pass, it's extremely
2341240	2343140	useful to know about where those
2343240	2345140	maximum values occurred.
2345240	2347140	And we have the indices at which they occurred.
2347240	2349140	And this will of course help us do
2349240	2351140	the backpropagation.
2351240	2353140	Because what should the backward pass be
2353240	2355140	here in this case? We have the logit tensor,
2355240	2357140	which is 32 by 27, and
2357240	2359140	in each row we find the maximum value,
2359240	2361140	and then that value gets plucked out into
2361240	2363140	logitmaxis. And so intuitively,
2363240	2365140	basically
2365240	2367140	the derivative
2367240	2369140	flowing through here then
2369240	2371140	should be 1
2371240	2373140	times the local derivative
2373240	2375140	is 1 for the appropriate entry that was
2375240	2377140	plucked out, and
2377240	2379140	then times the global derivative,
2379140	2381040	of the logitmaxis.
2381140	2383040	So really what we're doing here, if you think through it,
2383140	2385040	is we need to take the delogitmaxis,
2385140	2387040	and we need to scatter it to
2387140	2389040	the correct positions
2389140	2391040	in these logits,
2391140	2393040	from where the maximum values came.
2393140	2395040	And so,
2395140	2397040	I came up with
2397140	2399040	one line of code that does that.
2399140	2401040	Let me just erase a bunch of stuff here.
2401140	2403040	You could do it kind of very similar
2403140	2405040	to what we've done here, where we create
2405140	2407040	a zeros, and then we populate
2407140	2409040	the correct elements.
2409140	2411040	So we use the indices here, and we would
2411140	2413040	set them to be 1. But you can
2413140	2415040	also use one hot.
2415140	2417040	So f dot one hot,
2417140	2419040	and then I'm taking the logits of max
2419140	2421040	over the first dimension
2421140	2423040	dot indices, and I'm telling
2423140	2425040	PyTorch that
2425140	2427040	the dimension of
2427140	2429040	every one of these tensors should be
2429140	2431040	27.
2431140	2433040	And so what this is going to do
2433140	2435040	is...
2435140	2437040	Okay, I apologize, this is crazy.
2437140	2439040	PLT dot imchev of this.
2439140	2441040	It's really just an array
2441140	2443040	of where the maxes came from
2443140	2445040	in each row, and that element is 1,
2445140	2447040	and all the other elements are 0.
2447140	2449040	So it's one hot vector in each row,
2449140	2451040	and these indices are now populating
2451140	2453040	a single 1 in the proper
2453140	2455040	place. And then what I'm doing
2455140	2457040	here is I'm multiplying by the logit
2457140	2459040	maxes. And keep in mind that
2459140	2461040	this is a column
2461140	2463040	of 32 by 1.
2463140	2465040	And so when I'm doing this
2465140	2467040	times the logit maxes,
2467140	2469040	the logit maxes will broadcast
2469040	2470940	and that column will get replicated,
2471040	2472940	and then element-wise multiply
2473040	2474940	will ensure that each of these
2475040	2476940	just gets routed to whichever
2477040	2478940	one of these bits is turned on.
2479040	2480940	And so that's another way to implement
2481040	2482940	this kind of
2483040	2484940	operation, and
2485040	2486940	both of these can be used. I just
2487040	2488940	thought I would show an equivalent way to do it.
2489040	2490940	And I'm using plus equals because
2491040	2492940	we already calculated the logits here,
2493040	2494940	and this is now the second branch.
2495040	2496940	So let's
2497040	2498940	look at logits and make sure that
2498940	2500840	this is correct.
2500940	2502840	And we see that we have exactly the correct answer.
2502940	2504840	Next up,
2504940	2506840	we want to continue with logits here.
2506940	2508840	That is an outcome of a matrix
2508940	2510840	multiplication and a bias offset
2510940	2512840	in this linear layer.
2512940	2514840	So I've
2514940	2516840	printed out the shapes of all these intermediate
2516940	2518840	tensors. We see that logits
2518940	2520840	is of course 32 by 27, as we've just
2520940	2522840	seen. Then the
2522940	2524840	h here is 32 by 64.
2524940	2526840	So these are 64-dimensional hidden states.
2526940	2528840	And then this w
2528840	2530740	matrix projects those 64-dimensional
2530840	2532740	vectors into 27 dimensions.
2532840	2534740	And then there's a 27-dimensional
2534840	2536740	offset, which is a
2536840	2538740	one-dimensional vector. Now we
2538840	2540740	should note that this plus here actually
2540840	2542740	broadcasts, because h multiplied
2542840	2544740	by w2
2544840	2546740	will give us a 32 by 27.
2546840	2548740	And so then this plus
2548840	2550740	b2 is a 27-dimensional
2550840	2552740	vector here. Now in the
2552840	2554740	rules of broadcasting, what's going to happen with this bias
2554840	2556740	vector is that this one-dimensional
2556840	2558740	vector of 27 will get a lot
2558840	2560740	aligned with an padded dimension
2560840	2562740	of 1 on the left.
2562840	2564740	And it will basically become a row vector,
2564840	2566740	and then it will get replicated
2566840	2568740	vertically 32 times to make it
2568840	2570740	32 by 27, and then there's an element-wise
2570840	2572740	multiply.
2572840	2574740	Now the question
2574840	2576740	is how do we backpropagate from
2576840	2578740	logits to the hidden states,
2578840	2580740	the weight matrix w2, and the bias
2580840	2582740	b2? And you might
2582840	2584740	think that we need to go to some
2584840	2586740	matrix calculus,
2586740	2588640	and then we have to look up the derivative
2588740	2590640	for matrix multiplication,
2590740	2592640	but actually you don't have to do any of that, and you can go
2592740	2594640	back to first principles and derive this yourself
2594740	2596640	on a piece of paper.
2596740	2598640	And specifically what I like to do, and what
2598740	2600640	I find works well for me, is you find
2600740	2602640	a specific small example
2602740	2604640	that you then fully write out, and then
2604740	2606640	in the process of analyzing how that individual
2606740	2608640	small example works, you will understand
2608740	2610640	the broader pattern, and you'll be able to generalize
2610740	2612640	and write out the full
2612740	2614640	general formula for
2614640	2616540	how these derivatives flow in an expression
2616640	2618540	like this. So let's try that out.
2618640	2620540	So pardon the low-budget production
2620640	2622540	here, but what I've done here
2622640	2624540	is I'm writing it out on a piece of paper.
2624640	2626540	Really what we are interested in is we have
2626640	2628540	a multiply b plus c,
2628640	2630540	and that creates a d.
2630640	2632540	And we have the derivative
2632640	2634540	of the loss with respect to d, and we'd like to
2634640	2636540	know what the derivative of the loss is with respect to a, b,
2636640	2638540	and c. Now these
2638640	2640540	here are little two-dimensional examples
2640640	2642540	of matrix multiplication.
2642640	2644540	2 by 2 times a 2 by 2,
2644540	2646440	plus a 2,
2646540	2648440	a vector of just two elements, c1 and c2,
2648540	2650440	gives me a 2 by 2.
2650540	2652440	Now notice here that
2652540	2654440	I have a bias vector
2654540	2656440	here called c, and the
2656540	2658440	bias vector is c1 and c2, but
2658540	2660440	as I described over here, that bias
2660540	2662440	vector will become a row vector in the broadcasting,
2662540	2664440	and will replicate vertically.
2664540	2666440	So that's what's happening here as well. c1, c2
2666540	2668440	is replicated vertically,
2668540	2670440	and we see how we have two rows of c1,
2670540	2672440	c2 as a result.
2672540	2674440	So now when I say write it out,
2674540	2676440	I just mean like this.
2676540	2678440	Basically break up this matrix multiplication
2678540	2680440	into the actual thing that's
2680540	2682440	going on under the hood.
2682540	2684440	So as a result of matrix multiplication
2684540	2686440	and how it works, d11
2686540	2688440	is the result of a dot product between the
2688540	2690440	first row of a and the first column
2690540	2692440	of b. So a11, b11,
2692540	2694440	plus a12, b21,
2694540	2696440	plus c1.
2696540	2698440	And so on
2698540	2700440	and so forth for all the other elements of d.
2700540	2702440	And once you actually write
2702540	2704440	it out, it becomes obvious that it's just a bunch of
2704440	2706340	multiplies and adds.
2706440	2708340	And we know from micrograd
2708440	2710340	how to differentiate multiplies and adds.
2710440	2712340	And so this is not scary anymore.
2712440	2714340	It's not just matrix multiplication.
2714440	2716340	It's just tedious, unfortunately.
2716440	2718340	But this is completely tractable.
2718440	2720340	We have dl by d for all of these,
2720440	2722340	and we want dl by
2722440	2724340	all these little other variables.
2724440	2726340	So how do we achieve that, and how do we
2726440	2728340	actually get the gradients?
2728440	2730340	Okay, so the low-budget production continues here.
2730440	2732340	So let's, for example, derive
2732440	2734340	the derivative of the loss with respect to
2734340	2736240	a11.
2736340	2738240	We see here that a11 occurs twice
2738340	2740240	in our simple expression, right here, right here,
2740340	2742240	and influences d11 and d12.
2742340	2744240	So this is, so what
2744340	2746240	is dl by d a11?
2746340	2748240	Well, it's dl by d11
2748340	2750240	times
2750340	2752240	the local derivative of d11,
2752340	2754240	which in this case is just b11,
2754340	2756240	because that's what's multiplying
2756340	2758240	a11 here.
2758340	2760240	And likewise here, the local
2760340	2762240	derivative of d12 with respect to a11
2762340	2764240	is just b12.
2764240	2766140	And so b12 will, in the chain rule, therefore,
2766240	2768140	multiply dl by d12.
2768240	2770140	And then, because a11
2770240	2772140	is used both to produce
2772240	2774140	d11 and d12, we need
2774240	2776140	to add up the contributions
2776240	2778140	of both of those sort of
2778240	2780140	chains that are running in parallel.
2780240	2782140	And that's why we get a plus, just
2782240	2784140	adding up those two,
2784240	2786140	those two contributions. And that gives
2786240	2788140	us dl by d a11.
2788240	2790140	We can do the exact same analysis for
2790240	2792140	the other one, for all the other
2792240	2794140	elements of a. And when you
2794140	2796040	simply write it out, it's just super
2796140	2798040	simple taking of
2798140	2800040	gradients on, you know,
2800140	2802040	expressions like this.
2802140	2804040	You find that
2804140	2806040	this matrix, dl by d a,
2806140	2808040	that we're after, right, if we
2808140	2810040	just arrange all of them in the
2810140	2812040	same shape as a takes, so
2812140	2814040	a is just a 2x2 matrix, so
2814140	2816040	dl by d a here will be
2816140	2818040	also just the same
2818140	2820040	shape
2820140	2822040	tensor with the derivatives
2822140	2824040	now. So dl by d a11
2824040	2825940	etc. And we see that actually
2826040	2827940	we can express what we've written out here
2828040	2829940	as a matrix multiply.
2830040	2831940	And so it just so
2832040	2833940	happens that dl by, that all
2834040	2835940	of these formulas that we've derived here
2836040	2837940	by taking gradients can actually
2838040	2839940	be expressed as a matrix multiplication.
2840040	2841940	And in particular, we see that it is the matrix
2842040	2843940	multiplication of these two
2844040	2845940	matrices. So it
2846040	2847940	is the dl
2848040	2849940	by d and then matrix
2850040	2851940	multiplying b, but b
2852040	2853840	transpose, actually. So you see that
2853840	2855740	b21 and b12
2855840	2857740	have changed place,
2857840	2859740	whereas before we had, of course,
2859840	2861740	b11, b12, b21,
2861840	2863740	b22. So you see that
2863840	2865740	this other matrix, b,
2865840	2867740	is transposed. And so
2867840	2869740	basically what we have, long story short, just by
2869840	2871740	doing very simple reasoning here,
2871840	2873740	by breaking up the expression in the case of
2873840	2875740	a very simple example, is that
2875840	2877740	dl by d a is
2877840	2879740	which is this, is simply
2879840	2881740	equal to dl by dd matrix
2881840	2883740	multiplied with b transpose.
2883840	2885740	So that
2885840	2887740	is what we have so far.
2887840	2889740	Now, we also want the derivative with respect to
2889840	2891740	b and c.
2891840	2893740	Now, for
2893840	2895740	b, I'm not actually doing the full derivation
2895840	2897740	because, honestly, it's
2897840	2899740	not deep. It's just
2899840	2901740	annoying. It's exhausting. You can
2901840	2903740	actually do this analysis yourself. You'll
2903840	2905740	also find that if you take these expressions
2905840	2907740	and you differentiate with respect to b
2907840	2909740	instead of a, you will find that
2909840	2911740	dl by db is also a matrix
2911840	2913740	multiplication. In this case, you have to take
2913740	2915640	the matrix a and transpose
2915740	2917640	it and matrix multiply that with
2917740	2919640	dl by dd.
2919740	2921640	And that's what gives you dl by db.
2921740	2923640	And then here for
2923740	2925640	the offsets, c1 and
2925740	2927640	c2, if you again just differentiate
2927740	2929640	with respect to c1, you will find
2929740	2931640	an expression like this.
2931740	2933640	And c2, an expression
2933740	2935640	like this. And basically
2935740	2937640	you'll find that dl by dc is
2937740	2939640	simply, because they're just offsetting
2939740	2941640	these expressions, you just have to take
2941740	2943640	the dl by dd matrix
2943640	2945540	of the derivatives of d
2945640	2947540	and you just have to
2947640	2949540	sum across the columns.
2949640	2951540	And that gives you the derivatives
2951640	2953540	for c.
2953640	2955540	So, long story short,
2955640	2957540	the backward pass of a matrix
2957640	2959540	multiply is a matrix multiply.
2959640	2961540	And instead of, just like we had
2961640	2963540	d equals a times b plus c,
2963640	2965540	in a scalar case,
2965640	2967540	we sort of arrive at something very, very similar
2967640	2969540	but now with a matrix multiplication
2969640	2971540	instead of a scalar multiplication.
2971640	2973540	So, the derivative
2973540	2975440	of d with respect
2975540	2977440	to a is
2977540	2979440	dl by dd
2979540	2981440	matrix multiply b transpose
2981540	2983440	and here it's a transpose
2983540	2985440	multiply dl by dd. But in both
2985540	2987440	cases it's a matrix multiplication with
2987540	2989440	the derivative and
2989540	2991440	the other term in the
2991540	2993440	multiplication. And
2993540	2995440	for c it is a sum.
2995540	2997440	Now, I'll tell you a secret.
2997540	2999440	I can never remember the formulas
2999540	3001440	that we just derived for backpropagating
3001440	3003340	a matrix multiplication and I can backpropagate
3003440	3005340	through these expressions just fine.
3005440	3007340	And the reason this works is because
3007440	3009340	the dimensions have to work out.
3009440	3011340	So, let me give you an example.
3011440	3013340	Say I want to create dh.
3013440	3015340	Then what should dh be?
3015440	3017340	Number one, I have to know that
3017440	3019340	the shape of dh must be the same
3019440	3021340	as the shape of h.
3021440	3023340	And the shape of h is 32 by 64.
3023440	3025340	And then the other piece of information I know
3025440	3027340	is that dh
3027440	3029340	must be some kind of matrix multiplication
3029340	3031240	of dlogits with w2.
3031340	3033240	And dlogits
3033340	3035240	is 32 by 27
3035340	3037240	and w2 is
3037340	3039240	64 by 27. There is only
3039340	3041240	a single way to make the shape work out
3041340	3043240	in this case
3043340	3045240	and it is indeed the correct result.
3045340	3047240	In particular here, h
3047340	3049240	needs to be 32 by 64. The only
3049340	3051240	way to achieve that is to take dlogits
3051340	3053240	and matrix
3053340	3055240	multiply it with
3055340	3057240	you see how I have to take w2 but I have to
3057340	3059240	transpose it to make the dimensions work out.
3059340	3061240	So w2 transpose.
3061340	3063240	And it is the only way to make these
3063340	3065240	to matrix multiply those two pieces
3065340	3067240	to make the shapes work out. And that turns out
3067340	3069240	to be the correct formula. So if we come
3069340	3071240	here, we want
3071340	3073240	dh which is da and we see
3073340	3075240	that da is dl by
3075340	3077240	dd matrix multiply b transpose.
3077340	3079240	So that is dlogits multiply
3079340	3081240	and b is w2.
3081340	3083240	So w2 transpose which is exactly
3083340	3085240	what we have here. So
3085340	3087240	there is no need to remember these formulas.
3087340	3089240	Similarly, now if I
3089240	3091140	want dw2
3091240	3093140	well I know that it must be a matrix
3093240	3095140	multiplication of
3095240	3097140	dlogits and h
3097240	3099140	and maybe there is a few transpose
3099240	3101140	like there is one transpose in there as well.
3101240	3103140	And I don't know which way it is so I have to come to w2
3103240	3105140	and I see that its shape is
3105240	3107140	64 by 27
3107240	3109140	and that has to come from some matrix
3109240	3111140	multiplication of these two.
3111240	3113140	And so to get a 64 by 27
3113240	3115140	I need to take
3115240	3117140	h
3117240	3119140	I need to transpose it
3119240	3121140	and then I need to matrix multiply it
3121240	3123140	so that will become 64 by 32
3123240	3125140	and then I need to matrix multiply it with
3125240	3127140	32 by 27 and that's going to give me
3127240	3129140	a 64 by 27. So I need
3129240	3131140	to matrix multiply this with dlogits.shape
3131240	3133140	just like that. That's the only way
3133240	3135140	to make the dimensions work out and
3135240	3137140	just use matrix multiplication.
3137240	3139140	And if we come here, we see that
3139240	3141140	that's exactly what's here. So a transpose
3141240	3143140	a for us is h
3143240	3145140	multiplied with dlogits.
3145240	3147140	So that's w2
3147240	3149140	and then db2
3149140	3151040	is just
3151140	3153040	the
3153140	3155040	vertical sum and actually
3155140	3157040	in the same way, there's only one way to make
3157140	3159040	the shapes work out. I don't have to remember that
3159140	3161040	it's a vertical sum along the 0th axis
3161140	3163040	because that's the only way that this makes sense.
3163140	3165040	Because b2's shape is 27
3165140	3167040	so in order to get
3167140	3169040	a dlogits
3169140	3171040	here
3171140	3173040	it's 32 by 27 so
3173140	3175040	knowing that it's just sum over dlogits
3175140	3177040	in some direction
3177040	3180940	that direction must be 0
3181040	3182940	because I need to eliminate this dimension.
3183040	3184940	So it's this.
3185040	3186940	So this is
3187040	3188940	kind of like the hacky way.
3189040	3190940	Let me copy paste and delete that
3191040	3192940	and let me swing over here
3193040	3194940	and this is our backward pass for the linear layer.
3195040	3196940	Hopefully.
3197040	3198940	So now let's uncomment
3199040	3200940	these three and we're checking that
3201040	3202940	we got all the three
3203040	3204940	derivatives correct and
3205040	3206940	run
3206940	3208840	and we see that h,
3208940	3210840	w2 and b2 are all exactly correct.
3210940	3212840	So we backpropagate it through
3212940	3214840	a linear layer.
3214940	3216840	Now next up
3216940	3218840	we have derivative for the h
3218940	3220840	already and we need to backpropagate
3220940	3222840	through tanh into h preact.
3222940	3224840	So we want to derive
3224940	3226840	dh preact
3226940	3228840	and here we have to backpropagate through a tanh
3228940	3230840	and we've already done this in micrograd
3230940	3232840	and we remember that tanh is a very simple
3232940	3234840	backward formula. Now unfortunately
3234940	3236840	if I just put in d by dx of f
3236940	3238840	tanh of x into volt from alpha
3238940	3240840	it lets us down. It tells us that it's a
3240940	3242840	hyperbolic secant function squared
3242940	3244840	of x. It's not exactly helpful
3244940	3246840	but luckily google image
3246940	3248840	search does not let us down and it gives
3248940	3250840	us the simpler formula. In particular
3250940	3252840	if you have that a is equal to tanh
3252940	3254840	of z then da by
3254940	3256840	dz backpropagating through tanh
3256940	3258840	is just 1 minus a square
3258940	3260840	and take note that 1
3260940	3262840	minus a square a here is the
3262940	3264840	output of the tanh not the input to
3264940	3266840	the tanh z. So
3266840	3268740	the da by dz is here
3268840	3270740	formulated in terms of the output of that tanh
3270840	3272740	and here also
3272840	3274740	in google image search we have the full derivation
3274840	3276740	if you want to actually take the
3276840	3278740	actual definition of tanh and work
3278840	3280740	through the math to figure out 1 minus
3280840	3282740	tanh square of z. So
3282840	3284740	1 minus a square is
3284840	3286740	the local derivative. In our case
3286840	3288740	that is 1 minus
3288840	3290740	the output of tanh
3290840	3292740	square which here is h
3292840	3294740	so it's h square
3294840	3296740	and that is the local derivative
3296840	3298740	and then times the chain rule
3298840	3300740	dh. So
3300840	3302740	that is going to be our candidate implementation
3302840	3304740	so if we come here
3304840	3306740	and then uncomment
3306840	3308740	this let's hope for the best
3308840	3310740	and we have
3310840	3312740	the right answer. Okay next
3312840	3314740	up we have dh preact and
3314840	3316740	we want to backpropagate into the gain
3316840	3318740	the b in raw and the b in bias.
3318840	3320740	So here this is the bash norm
3320840	3322740	parameters b in gain and bias inside
3322840	3324740	the bash norm that take the b in raw
3324840	3326740	that is exact unit Gaussian
3326740	3328640	and they scale it and shift it
3328740	3330640	and these are the parameters of the
3330740	3332640	bash norm. Now here
3332740	3334640	we have a multiplication but
3334740	3336640	it's worth noting that this multiply is very very
3336740	3338640	different from this matrix multiply here
3338740	3340640	matrix multiply are dot products
3340740	3342640	between rows and columns of these
3342740	3344640	matrices involved. This is an
3344740	3346640	element wise multiply so things are quite a bit
3346740	3348640	simpler. Now we do have to
3348740	3350640	be careful with some of the broadcasting happening
3350740	3352640	in this line of code though. So you
3352740	3354640	see how b in gain and b in bias
3354740	3356640	are 1 by 64
3356740	3358640	but h preact and
3358740	3360640	b in raw are 32 by 64.
3360740	3362640	So
3362740	3364640	we have to be careful with that and make sure that all the shapes
3364740	3366640	work out fine and that the broadcasting is
3366740	3368640	correctly backpropagated. So
3368740	3370640	in particular let's start with db in gain
3370740	3372640	so db in gain
3372740	3374640	should be
3374740	3376640	and here this is again element wise
3376740	3378640	multiply and whenever we have a times
3378740	3380640	b equals c we saw that
3380740	3382640	the local derivative here is just if this
3382740	3384640	is a the local derivative is just the
3384740	3386640	b the other one. So this
3386740	3388640	local derivative is just b in raw
3388740	3390640	and then times chain rule
3390740	3392640	so dh preact.
3392740	3394640	So
3394740	3396640	this is the candidate
3396740	3398640	gradient. Now again
3398740	3400640	we have to be careful because b in gain
3400740	3402640	is of size 1 by 64
3402740	3404640	but this here
3404740	3406640	would be 32 by 64
3406740	3408640	and so
3408740	3410640	the correct thing to do
3410740	3412640	in this case of course is that b in gain
3412740	3414640	here is a rule vector of 64 numbers
3414740	3416640	it gets replicated vertically
3416640	3418540	in this operation
3418640	3420540	and so therefore the correct thing to do
3420640	3422540	is to sum because it's being replicated
3422640	3424540	and therefore
3424640	3426540	all the gradients in each of the rows
3426640	3428540	that are now flowing backwards
3428640	3430540	need to sum up to that same
3430640	3432540	tensor db in gain.
3432640	3434540	So we have to sum across all the zero
3434640	3436540	all the examples
3436640	3438540	basically which is the direction
3438640	3440540	in which this gets replicated
3440640	3442540	and now we have to be also careful because
3442640	3444540	b in gain is of shape
3444640	3446540	1 by 64. So in fact
3446640	3448540	I need to keep them as true
3448640	3450540	otherwise I would just get 64.
3450640	3452540	Now I don't actually
3452640	3454540	really remember why
3454640	3456540	the b in gain and the b in bias
3456640	3458540	I made them be 1 by 64
3458640	3460540	but the biases
3460640	3462540	b1 and b2
3462640	3464540	I just made them be one-dimensional vectors
3464640	3466540	they're not two-dimensional tensors
3466640	3468540	so I can't recall exactly why
3468640	3470540	I left the gain
3470640	3472540	and the bias as two-dimensional
3472640	3474540	but it doesn't really matter as long as you are consistent
3474640	3476540	and you're keeping it the same.
3476640	3478540	So in this case we want to keep the dimension
3478640	3480540	so that the tensor shapes work.
3480640	3482540	Next up we have
3482640	3484540	b in raw
3484640	3486540	so db in raw will be
