start	end	text
1923340	1925340	to create the negative log likelihood loss.
1927340	1929340	So the loss here is 17
1929340	1931340	and this is the loss
1931340	1933340	that we'd like to minimize to get the network
1933340	1935340	to predict the correct character
1935340	1937340	in the sequence.
1937340	1939340	Okay so I rewrote everything here
1939340	1941340	and made it a bit more respectable.
1941340	1943340	So here's our dataset.
1943340	1945340	Here's all the parameters that we defined.
1945340	1947340	I'm now using a generator to make it reproducible.
1947340	1949340	I clustered all the parameters
1949340	1951340	into a single list of parameters
1951340	1953340	so that for example it's easy to count them
1953340	1955340	and see that in total we currently have
1955340	1957340	about 3400 parameters.
1957340	1959340	And this is the forward pass as we developed it
1959340	1961340	and we arrive at a
1961340	1963340	single number here, the loss, that is currently
1963340	1965340	expressing how well
1965340	1967340	this neural network works with the current
1967340	1969340	setting of parameters.
1969340	1971340	Now I would like to make it even more respectable.
1971340	1973340	So in particular see these lines here
1973340	1975340	where we take the logits and we calculate
1975340	1977340	the loss.
1977340	1979340	We're not actually reinventing the wheel here.
1979340	1981340	This is just
1981340	1983340	classification and many people
1983340	1985340	use classification and that's why there is
1985340	1987340	a functional dot cross entropy function
1987340	1989340	in PyTorch to calculate this
1989340	1991340	much more efficiently.
1991340	1993340	So we could just simply call f dot cross entropy
1993340	1995340	and we can pass in the logits and we can pass in
1995340	1997340	the array of targets y
1997340	1999340	and this calculates the exact
1999340	2001340	same loss.
2001340	2003340	So in fact we can
2003340	2005340	simply put this here
2005340	2007340	and erase these three lines
2007340	2009340	and we're going to get the exact same result.
2009340	2011340	Now there are actually many good reasons
2011340	2013340	to prefer f dot cross entropy over
2013340	2015340	rolling your own implementation like this.
2015340	2017340	I did this for educational reasons
2017340	2019340	but you'd never use this in practice.
2019340	2021340	Why is that?
2021340	2023340	Number one, when you use f dot cross entropy,
2023340	2025340	PyTorch will not actually create
2025340	2027340	all these intermediate tensors
2027340	2029340	because these are all new tensors in memory
2029340	2031340	and all this is fairly inefficient
2031340	2033340	to run like this.
2033340	2035340	Instead PyTorch will cluster up all these operations
2035340	2037340	and very often
2037340	2039340	have fused kernels
2039340	2041340	that very efficiently evaluate these expressions
2041340	2043340	that are sort of like clustered mathematical operations.
2043340	2045340	Number two,
2045340	2047340	the backward pass can be made much more efficient
2047340	2049340	and not just because it's a fused kernel
2049340	2051340	but also analytically
2051340	2053340	and mathematically
2053340	2055340	because it's often a very much simpler
2055340	2057340	backward pass to implement.
2057340	2059340	We actually saw this with micrograd.
2059340	2061340	You see here when we implemented 10H
2061340	2063340	the forward pass of this operation
2063340	2065340	to calculate the 10H
2065340	2067340	was actually a fairly complicated mathematical expression.
2067340	2069340	But because it's a clustered
2069340	2071340	mathematical expression
2071340	2073340	when we did the backward pass
2073340	2075340	we didn't individually backward through the
2075340	2077340	x and the 2 times and the minus 1
2077340	2079340	and the division, etc.
2079340	2081340	We just said it's 1 minus t squared
2081340	2083340	and that's a much simpler mathematical expression.
2083340	2085340	And we were able to do this
2085340	2087340	because we're able to reuse calculations
2087340	2089340	and because we are able to mathematically
2089340	2091340	and analytically derive the derivative
2091340	2093340	and often that expression simplifies mathematically
2093340	2095340	and so there's much less to implement.
2095340	2097340	So not only
2097340	2099340	can it be made more efficient
2099340	2101340	because it runs in a fused kernel
2101340	2103340	but also because the expressions
2103340	2105340	can take a much simpler form mathematically.
2105340	2107340	So that's number one.
2107340	2109340	Number two,
2109340	2111340	under the hood,
2111340	2113340	it's significantly more
2113340	2115340	numerically well behaved.
2115340	2117340	Let me show you an example of how this works.
2119340	2121340	Suppose we have a logits of
2121340	2123340	negative 2, 3, negative 3, 0 and 5.
2123340	2125340	And then we are taking the exponent
2125340	2127340	of it and normalizing it to sum to 1.
2127340	2129340	So when logits take on
2129340	2131340	these values, everything is well and good
2131340	2133340	and we get a nice probability distribution.
2133340	2135340	Now consider what happens when
2135340	2137340	some of these logits take on more extreme values.
2137340	2139340	And that can happen during optimization
2139340	2141340	of a neural network.
2141340	2143340	Let's say some of these numbers grow very negative
2143340	2145340	like say negative 100.
2145340	2147340	Then actually everything will come out fine.
2147340	2149340	We still get probabilities that
2149340	2151340	are well behaved
2151340	2153340	and they sum to 1 and everything is great.
2153340	2155340	But because of the way
2155340	2157340	the X works,
2157340	2159340	if you have very positive logits
2159340	2161340	like say positive 100 in here,
2161340	2163340	you actually start to run into trouble
2163340	2165340	and we get not a number here.
2165340	2167340	And the reason for that is that these counts
2167340	2169340	have an inf here.
2169340	2171340	So if you pass in
2171340	2173340	a very negative number to exp,
2173340	2175340	you just get a very negative,
2175340	2177340	sorry not negative, but very small number.
2177340	2179340	Very near 0 and that's fine.
2179340	2181340	But if you pass in a very positive number,
2181340	2183340	suddenly we run out of range
2183340	2185340	in our floating point number
2185340	2187340	that represents these counts.
2187340	2189340	So basically we are taking e
2189340	2191340	and we are raising it to the power of 100
2191340	2193340	and that gives us inf
2193340	2195340	because we ran out of dynamic range
2195340	2197340	on this floating point number that is count.
2197340	2199340	And so we cannot
2199340	2201340	pass very large logits through
2201340	2203340	this expression.
2203340	2205340	Now let me reset these numbers
2205340	2207340	to something reasonable.
2207340	2209340	The way PyTorch solved this
2209340	2211340	is that, you see how we have a
2211340	2213340	well-behaved result here?
2213340	2215340	It turns out that because of the normalization
2215340	2217340	here, you can actually offset
2217340	2219340	logits by any arbitrary
2219340	2221340	constant value that you want.
2221340	2223340	So if I add 1 here, you actually
2223340	2225340	get the exact same result.
2225340	2227340	Or if I add 2, or if I subtract
2227340	2229340	3.
2229340	2231340	Any offset will produce the exact same
2231340	2233340	values.
2233340	2235340	So because negative numbers are okay,
2235340	2237340	but positive numbers can actually overflow
2237340	2239340	this exp, what PyTorch does
2239340	2241340	is it internally calculates the maximum
2241340	2243340	value that occurs in the logits
2243340	2245340	and it subtracts it.
2245340	2247340	So in this case it would subtract 5.
2247340	2249340	And so therefore the greatest number in logits
2249340	2251340	will become 0, and all the other numbers
2251340	2253340	will become some negative numbers.
2253340	2255340	And then the result of this is always
2255340	2257340	well-behaved. So even if we have 100
2257340	2259340	here previously,
2259340	2261340	not good, but because PyTorch
2261340	2263340	subtracted 100, this will work.
2263340	2265340	And so there's
2265340	2267340	many good reasons to call cross
2267340	2269340	entropy. Number one, the forward
2269340	2271340	pass can be much more efficient, the backward
2271340	2273340	pass can be much more efficient, and
2273340	2275340	also things can be much more numerically
2275340	2277340	well-behaved. Okay, so let's now
2277340	2279340	set up the training of this neural net.
2279340	2281340	We have the forward pass.
2281340	2283340	We don't
2283340	2285340	need these, because then we have
2285340	2287340	that loss is equal to the
2287340	2289340	cross entropy, that's the forward pass.
2289340	2291340	Then we need the backward pass,
2291340	2293340	first we want to set the gradients
2293340	2295340	to be 0. So for p in parameters
2295340	2297340	we want to make sure that
2297340	2299340	p.grad is none, which is the same as setting
2299340	2301340	it to 0 in PyTorch. And then
2301340	2303340	loss.backward to populate those
2303340	2305340	gradients. Once we have the gradients
2305340	2307340	we can do the parameter update.
2307340	2309340	So for p in parameters we want to take all
2309340	2311340	the data, and we want to
2311340	2313340	nudge it learning rate times
2313340	2315340	p.grad.
2315340	2317340	And then
2317340	2319340	we want to repeat this
2319340	2321340	a few times.
2321340	2325340	And let's print
2325340	2327340	the loss here as well.
2327340	2329340	Now this
2329340	2331340	won't suffice and it will create an error,
2331340	2333340	because we also have to go for p in parameters
2333340	2335340	and we have to make sure that
2335340	2337340	p.requiresgrad is set
2337340	2339340	to true in PyTorch.
2339340	2341340	And this should
2341340	2343340	just work.
2343340	2345340	Okay, so we started off with
2345340	2347340	loss of 17 and we're decreasing it.
2347340	2349340	Let's run longer.
2349340	2351340	And you see how the loss
2351340	2353340	increases a lot here.
2353340	2355340	So
2357340	2359340	if we just run for 1000 times
2359340	2361340	we get a very, very low loss.
2361340	2363340	And that means that we're making very good predictions.
2363340	2365340	Now the reason that this is
2365340	2367340	so straightforward right now
2367340	2369340	is because we're only
2369340	2371340	overfitting 32
2371340	2373340	examples. So we only have
2373340	2375340	32 examples of the first 5
2375340	2377340	words, and therefore
2377340	2379340	it's very easy to make this neural net fit
2379340	2381340	only these 32 examples.
2381340	2383340	Because we have 3400 parameters
2383340	2385340	and only 32
2385340	2387340	examples. So we're doing what's called
2387340	2389340	overfitting a single batch of
2389340	2391340	the data and getting a very low
2391340	2393340	loss in good predictions.
2393340	2395340	But that's just because we have so many
2395340	2397340	parameters for so few examples. So it's easy
2397340	2399340	to make this be very low.
2399340	2401340	Now we're not able to achieve
2401340	2403340	exactly 0. And the reason
2403340	2405340	for that is, we can for example look at logits
2405340	2407340	which are being predicted.
2407340	2409340	And we
2409340	2411340	can look at the max along
2411340	2413340	the first dimension.
2413340	2415340	And in PyTorch
2415340	2417340	max reports both the actual values
2417340	2419340	that take on the maximum number
2419340	2421340	but also the indices of these.
2421340	2423340	And you'll see that the indices
2423340	2425340	are very close to the labels.
2425340	2427340	But in some cases
2427340	2429340	they differ. For example
2429340	2431340	in this very first example
2431340	2433340	the predicted index is 19
2433340	2435340	but the label is 5.
2435340	2437340	And we're not able to make loss be 0
2437340	2439340	and fundamentally that's because here
2439340	2441340	the very first
2441340	2443340	or the zeroth index is the example
2443340	2445340	where dot dot dot is supposed to predict E
2445340	2447340	but you see how dot dot dot is also supposed
2447340	2449340	to predict an O
2449340	2451340	and dot dot dot is also supposed to predict an I
2451340	2453340	and then S as well.
2453340	2455340	And so basically E, O, A
2455340	2457340	or S are all possible
2457340	2459340	outcomes in a training set for the exact
2459340	2461340	same input. So we're not able to
2461340	2463340	completely overfit and
2463340	2465340	make the loss be exactly 0.
2465340	2467340	But we're getting very
2467340	2469340	close in the cases where
2469340	2471340	there's a unique input for
2471340	2473340	a unique output. In those cases
2473340	2475340	we do what's called overfit and
2475340	2477340	we basically get the exact same
2477340	2479340	and the exact correct result.
2479340	2481340	So now all we have to do
2481340	2483340	is we just need to make sure that we read in the
2483340	2485340	full dataset and optimize the neural net.
2485340	2487340	Okay so let's swing back up
2487340	2489340	where we created the dataset
2489340	2491340	and we see that here we only use the first 5 words.
2491340	2493340	So let me now erase this
2493340	2495340	and let me erase the print statements
2495340	2497340	otherwise we'd be printing way too much.
2497340	2499340	And so when we process the
2499340	2501340	full dataset of all the words
2501340	2503340	we now have 228,000 examples
2503340	2505340	instead of just 32.
2505340	2507340	So let's now scroll back down
2507340	2509340	the dataset is much larger
2509340	2511340	reinitialize the weights, the same
2511340	2513340	number of parameters, they all require gradients
2513340	2515340	and then let's push
2515340	2517340	this print.loss.item
2517340	2519340	to be here and let's just see
2519340	2521340	how the optimization goes if we run this.
2523340	2525340	Okay so we started
2525340	2527340	with a fairly high loss and then as we're optimizing
2527340	2529340	the loss is coming down.
2531340	2533340	But you'll notice that it takes
2533340	2535340	quite a bit of time for every single iteration.
2535340	2537340	So let's actually address that
2537340	2539340	because we're doing way too much work
2539340	2541340	forwarding and backwarding 228,000
2541340	2543340	examples. In practice
2543340	2545340	what people usually do is they perform
2545340	2547340	forward and backward pass and update
2547340	2549340	on many batches of the data.
2549340	2551340	So what we will want to do is
2551340	2553340	we want to randomly select some portion
2553340	2555340	of the dataset and that's a many batch
2555340	2557340	and then only forward, backward and update
2557340	2559340	on that little many batch and then
2559340	2561340	we iterate on those many batches.
2561340	2563340	So in pytorch we can for example
2563340	2565340	use torch.randint
2565340	2567340	and we can generate numbers between 0
2567340	2569340	and 5 and make 32 of them.
2571340	2573340	I believe the size has to
2573340	2575340	be a tuple
2575340	2577340	in pytorch.
2577340	2579340	So we can have a tuple
2579340	2581340	32 of numbers between 0 and 5
2581340	2583340	but actually we want x.shape
2583340	2585340	of 0 here
2585340	2587340	and so this creates integers
2587340	2589340	that index into our dataset
2589340	2591340	and there's 32 of them.
2591340	2593340	So if our many batch size is 32
2593340	2595340	then we can come here and we can first do
2595340	2597340	a many batch
2597340	2599340	construct.
2599340	2601340	So integers
2601340	2603340	that we want to optimize in this
2603340	2605340	single iteration
2605340	2607340	are in the ix
2607340	2609340	and then we want to index into
2609340	2611340	x with
2611340	2613340	ix to only grab those
2613340	2615340	rows. So we're only getting 32
2615340	2617340	rows of x and therefore
2617340	2619340	embeddings will again be 32 by 3
2619340	2621340	by 2, not 200,000
2621340	2623340	by 3 by 2.
2623340	2625340	And then this ix has to be used not just
2625340	2627340	to index into x but also
2627340	2629340	to index into y.
2629340	2631340	And now this
2631340	2633340	should be many batches and this should be
2633340	2635340	much much faster.
2635340	2637340	So it's instant almost.
2637340	2639340	So this way we can run
2639340	2641340	many many examples
2641340	2643340	nearly instantly and decrease
2643340	2645340	the loss much much faster.
2645340	2647340	Now because we're only dealing with many batches
2647340	2649340	the quality of our gradient
2649340	2651340	is lower. So the direction is not
2651340	2653340	as reliable. It's not the actual gradient
2653340	2655340	direction. But
2655340	2657340	the gradient direction is good enough even
2657340	2659340	when it's estimating on only 32
2659340	2661340	examples that it is useful.
2661340	2663340	And so it's much better
2663340	2665340	to have an approximate gradient and
2665340	2667340	just make more steps than it is to
2667340	2669340	evaluate the exact gradient and take
2669340	2671340	fewer steps. So that's why
2671340	2673340	in practice this works
2673340	2675340	quite well. So let's now continue
2675340	2677340	the optimization.
2677340	2679340	Let me take out
2679340	2681340	this loss.item from here.
2681340	2683340	And place it
2683340	2685340	over here at the end.
2685340	2687340	Okay so we're hovering around 2.5
2687340	2689340	or so.
2689340	2691340	However this is only the loss
2691340	2693340	for that many batch. So let's actually evaluate
2693340	2695340	the loss here
2695340	2697340	for all of x
2697340	2699340	and for all of y.
2699340	2701340	Just so we have a full
2701340	2703340	sense of exactly how well the model is
2703340	2705340	doing right now.
2705340	2707340	So right now we're at about 2.7 on the
2707340	2709340	entire training set.
2709340	2711340	So let's run the optimization for a while.
2711340	2713340	Okay we're at
2713340	2715340	2.6
2715340	2717340	2.57
2717340	2719340	2.53
2721340	2723340	Okay.
2723340	2725340	So one issue of course is
2725340	2727340	we don't know if we're stepping too slow
2727340	2729340	or too fast.
2729340	2731340	So at this point one I just guessed it.
2731340	2733340	So one question is
2733340	2735340	how do you determine this learning rate?
2735340	2737340	And how do we gain confidence
2737340	2739340	that we're stepping in the right
2739340	2741340	sort of speed?
2741340	2743340	So let's try to determine a reasonable learning rate.
2743340	2745340	It works as follows.
2745340	2747340	Let's reset our parameters
2747340	2749340	to the initial
2749340	2751340	settings.
2751340	2753340	And now let's print
2753340	2755340	in every step.
2755340	2757340	But let's only do 10 steps or so.
2757340	2759340	Or maybe
2759340	2761340	100 steps.
2761340	2763340	We want to find a very reasonable
2763340	2765340	search range if you will.
2765340	2767340	So for example if this is very low
2767340	2769340	then
2769340	2771340	we see that the loss is barely
2771340	2773340	decreasing. So that's not
2773340	2775340	that's like too low basically.
2775340	2777340	So let's try this one.
2777340	2779340	Okay so we're
2779340	2781340	decreasing the loss but like not very quickly.
2781340	2783340	So that's a pretty good low range.
2783340	2785340	Now let's reset it again.
2785340	2787340	And now let's try to find the place
2787340	2789340	at which the loss kind of explodes.
2789340	2791340	So maybe at negative one.
2793340	2795340	Okay we see that we're minimizing the loss
2795340	2797340	but you see how it's kind of unstable.
2797340	2799340	It goes up and down quite a bit.
2799340	2801340	So negative one is probably like a
2801340	2803340	fast learning rate.
2803340	2805340	Let's try negative ten.
2805340	2807340	Okay so this isn't
2807340	2809340	optimizing. This is not working very well.
2809340	2811340	So negative ten is way too big.
2811340	2813340	Negative one was already kind of big.
2813340	2815340	So
2815340	2817340	therefore negative one was like
2817340	2819340	somewhat reasonable if I reset.
2819340	2821340	So I'm thinking that the right
2821340	2823340	learning rate is somewhere between
2823340	2825340	negative 0.001
2825340	2827340	and negative one.
2827340	2829340	So the way we can do this
2829340	2831340	here is we can use Torch.lin
2831340	2833340	space.
2833340	2835340	And we want to basically do something like this.
2835340	2837340	Between zero and one.
2839340	2841340	Oh number of steps is one more parameter
2841340	2843340	that's required. Let's do a thousand steps.
2843340	2845340	This creates one thousand
2845340	2847340	numbers between
2847340	2849340	0.001 and one.
2849340	2851340	But it doesn't really make sense to
2851340	2853340	step between these linearly.
2853340	2855340	So instead let me create learning rate
2855340	2857340	exponent. And instead of
2857340	2859340	0.001 this will be
2859340	2861340	a negative three and this will be a zero.
2861340	2863340	And then the actual LRs
2863340	2865340	that we want to search over are going to be
2865340	2867340	ten to the power of LRE.
2867340	2869340	So now what we're doing is
2869340	2871340	we're stepping linearly between the exponents
2871340	2873340	of these learning rates. This is 0.001
2873340	2875340	and this is one.
2875340	2877340	Because ten to the power of zero
2877340	2879340	is one. And therefore
2879340	2881340	we are spaced exponentially in this interval.
2881340	2883340	So these are the candidate
2883340	2885340	learning rates that we want
2885340	2887340	to sort of like search over roughly.
2887340	2889340	So now what we're going to do is
2889340	2891340	here
2891340	2893340	we are going to run the optimization for
2893340	2895340	one thousand steps. And instead of using
2895340	2897340	a fixed number we are going to
2897340	2899340	use learning rate
2899340	2901340	indexing into here LRs
2901340	2903340	of i and make this
2903340	2905340	i.
2905340	2907340	So basically let me reset this
2907340	2909340	to be again starting
2909340	2911340	from random. Creating these learning
2911340	2913340	rates between negative
2913340	2915340	between 0.001 and
2915340	2917340	one
2917340	2919340	but exponentially stepped.
2919340	2921340	And here what we're doing is
2921340	2923340	we're iterating a thousand times
2923340	2925340	we're going to use the learning rate
2925340	2927340	that's in the beginning
2927340	2929340	very very low. In the beginning it's going to be
2929340	2931340	0.001 but by the end it's
2931340	2933340	going to be one.
2933340	2935340	And then we're going to step with that
2935340	2937340	learning rate.
2937340	2939340	And now what we want to do is we want to keep track
2939340	2941340	of the
2943340	2945340	learning rates that we used.
2945340	2947340	And we want to look at the losses
2947340	2949340	that resulted.
2949340	2951340	And so here let me
2951340	2953340	track stats.
2953340	2955340	So LRI dot append
2955340	2957340	LR and
2957340	2959340	loss side dot append
2959340	2961340	loss dot item.
2961340	2963340	Okay.
2963340	2965340	So again reset everything
2965340	2967340	and then
2967340	2969340	run.
2969340	2971340	And so basically we started
2971340	2973340	with a very low learning rate and we went all the way up
2973340	2975340	to learning rate of negative one.
2975340	2977340	And now what we can do is we can
2977340	2979340	plt dot plot and
2979340	2981340	we can plot the two. So we can plot
2981340	2983340	the learning rates on the x-axis
2983340	2985340	and the losses we saw on the y-axis.
2985340	2987340	And often you're going to find
2987340	2989340	that your plot looks something like this.
2989340	2991340	Where in the beginning
2991340	2993340	you had very low learning rates
2993340	2995340	basically anything
2995340	2997340	barely anything happened.
2997340	2999340	Then we got to like a nice spot
2999340	3001340	here and then as we increased
3001340	3003340	the learning rate enough
3003340	3005340	we basically started to be kind of unstable here.
3005340	3007340	So a good learning rate turns out
3007340	3009340	to be somewhere around here.
3009340	3011340	And because
3011340	3013340	we have LRI here
3013340	3015340	we actually
3015340	3017340	may want to
3019340	3021340	do not LR
3021340	3023340	not the learning rate but the exponent.
3023340	3025340	So that would be the LRE at i
3025340	3027340	is maybe what we want to log.
3027340	3029340	So let me reset this and redo that
3029340	3031340	calculation. But now on the x-axis
3031340	3033340	we have the
3033340	3035340	exponent of the learning rate.
3035340	3037340	And so we can see that the exponent
3037340	3039340	of the learning rate that is good to use
3039340	3041340	would be sort of like roughly in the value here
3041340	3043340	because here the learning rates are just way too low
3043340	3045340	and then here we expect
3045340	3047340	relatively good learning rates somewhere here
3047340	3049340	and then here things are starting to explode.
3049340	3051340	So somewhere around negative 1
3051340	3053340	as the exponent of the learning rate is a pretty good setting.
3053340	3055340	And 10 to the
3055340	3057340	negative 1 is 0.1
3057340	3059340	So 0.1 was actually
3059340	3061340	a fairly good learning rate around here.
3061340	3063340	And that's what we had
3063340	3065340	in the initial setting
3065340	3067340	but that's roughly how you would determine it.
3067340	3069340	And so here now we can
3069340	3071340	take out the tracking of these
3071340	3073340	and we can
3073340	3075340	just simply set LRE to be
3075340	3077340	10 to the negative 1
3077340	3079340	or basically otherwise 0.1
3079340	3081340	as it was before.
3081340	3083340	And now we have some confidence that this is actually a fairly good
3083340	3085340	learning rate. And so now what we can do
3085340	3087340	is we can crank up the iterations
3087340	3089340	we can reset our optimization
3089340	3091340	and
3091340	3093340	we can run for
3093340	3095340	a pretty long time using this learning rate
3095340	3097340	oops
3097340	3099340	and we don't want to print, it's way too much printing
3099340	3101340	so let me again reset
3101340	3103340	and run 10,000 steps.
3107340	3109340	Okay so we're at
3109340	3111340	2.48 roughly.
3111340	3113340	Let's run another 10,000 steps.
3117340	3119340	2.46
3119340	3121340	And now let's do
3121340	3123340	one learning rate decay. What this means is
3123340	3125340	we're going to take our learning rate and we're going to
3125340	3127340	10x lower it. And so
3127340	3129340	we're at the late stages of training potentially
3129340	3131340	and we may want to go
3131340	3133340	a little bit slower. Let's do one more actually
3133340	3135340	at 0.1 just to see if
3137340	3139340	we're making a dent here.
3139340	3141340	Okay we're still making a dent. And by the way the
3141340	3143340	bigram loss that we
3143340	3145340	achieved last video was 2.45
3145340	3147340	so we've already surpassed
3147340	3149340	the bigram model.
3149340	3151340	And once I get a sense that this is actually kind of starting
3151340	3153340	to plateau off, people like to do
3153340	3155340	as I mentioned this learning rate decay.
3155340	3157340	So let's try to decay the loss
3157340	3159340	the learning rate I mean.
3161340	3163340	And we achieve
3163340	3165340	it about 2.3 now.
3165340	3167340	Obviously this is janky
3167340	3169340	and not exactly how you would train it in
3169340	3171340	production but this is roughly what you're going
3171340	3173340	through. You first find a decent learning
3173340	3175340	rate using the approach that I showed you.
3175340	3177340	Then you start with that learning rate
3177340	3179340	and you train for a while. And then at
3179340	3181340	the end people like to do a learning rate decay
3181340	3183340	where you decay the learning rate by say a factor
3183340	3185340	of 10 and you do a few more steps
3185340	3187340	and then you get a trained network
3187340	3189340	roughly speaking. So we've achieved
3189340	3191340	2.3 and dramatically
3191340	3193340	improved on the bigram language model
3193340	3195340	using this simple neural net
3195340	3197340	as described here.
3197340	3199340	Using these 3400 parameters.
3199340	3201340	Now there's something we have to be careful with.
3201340	3203340	I said that we have
3203340	3205340	a better model because we are achieving
3205340	3207340	a lower loss. 2.3
3207340	3209340	much lower than 2.45 with the bigram
3209340	3211340	model previously. Now that's not
3211340	3213340	exactly true. And the reason that's not
3213340	3215340	true is that
3217340	3219340	this is actually a fairly small model
3219340	3221340	but these models can get larger and larger
3221340	3223340	if you keep adding neurons and parameters.
3223340	3225340	So you can imagine that we don't
3225340	3227340	potentially have a thousand parameters. We could have
3227340	3229340	10,000 or 100,000 or millions of parameters.
3229340	3231340	And as the capacity of the neural
3231340	3233340	network grows, it
3233340	3235340	becomes more and more capable of
3235340	3237340	overfitting your training set.
3237340	3239340	What that means is that the loss on the
3239340	3241340	training set, on the data that you're training
3241340	3243340	on, will become very very low.
3243340	3245340	As low as zero.
3245340	3247340	But all that the model is doing is memorizing
3247340	3249340	your training set verbatim.
3249340	3251340	So if you take that model and it looks like it's working
3251340	3253340	well, but you try to sample from it,
3253340	3255340	you will basically only get examples
3255340	3257340	exactly as they are in the training set.
3257340	3259340	You won't get any new data.
3259340	3261340	In addition to that, if you try to evaluate the
3261340	3263340	loss on some withheld names
3263340	3265340	or other words, you will
3265340	3267340	actually see that the loss on those
3267340	3269340	can be very high. And so basically
3269340	3271340	it's not a good model.
3271340	3273340	So the standard in the field is to split up
3273340	3275340	your data set into three splits,
3275340	3277340	as we call them. We have the training split,
3277340	3279340	the def split, or the validation
3279340	3281340	split, and the test split.
3281340	3283340	So,
3283340	3285340	training split,
3285340	3287340	test or, sorry,
3287340	3289340	def or validation split,
3289340	3291340	and test split.
3291340	3293340	And typically, this would be
3293340	3295340	say 80% of your data set, this could be
3295340	3297340	10%, and this 10% roughly.
3297340	3299340	So you have these three splits
3299340	3301340	of the data.
3301340	3303340	Now, these 80% of your training
3303340	3305340	of the data set, the training set,
3305340	3307340	is used to optimize the parameters of the model.
3307340	3309340	Just like we're doing here, using Gradient Descent.
3309340	3311340	These 10%
3311340	3313340	of the examples,
3313340	3315340	the def or validation split, they're used
3315340	3317340	for development over all the hyper
3317340	3319340	parameters of your model. So
3319340	3321340	hyper parameters are, for example, the size
3321340	3323340	of this hidden layer, the size of
3323340	3325340	the embedding. So this is a 100 or
3325340	3327340	a 2 for us, but we could try different things.
3327340	3329340	The strength of the regularization,
3329340	3331340	which we aren't using yet so far.
3331340	3333340	So there's lots of different hyper
3333340	3335340	parameters and settings that go into defining
3335340	3337340	a neural net. And you can try many different
3337340	3339340	variations of them and see whichever
3339340	3341340	one works best on your
3341340	3343340	validation split.
3343340	3345340	So this is used to train the parameters.
3345340	3347340	This is used to train the
3347340	3349340	hyper parameters. And test
3349340	3351340	split is used to evaluate
3351340	3353340	basically the performance of the model at the end.
3353340	3355340	So we're only evaluating
3355340	3357340	the loss on the test split very, very sparingly
3357340	3359340	and very few times. Because
3359340	3361340	every single time you evaluate your test
3361340	3363340	loss and you learn something from it,
3363340	3365340	you are basically starting to
3365340	3367340	also train on the test split.
3367340	3369340	So you are only allowed
3369340	3371340	to test the loss on the test
3371340	3373340	set very, very
3373340	3375340	few times. Otherwise you risk
3375340	3377340	overfitting to it as well
3377340	3379340	as you experiment on your model.
3379340	3381340	So let's also split up our training
3381340	3383340	data into train, dev,
3383340	3385340	and test. And then we are going to
3385340	3387340	train on train and only evaluate
3387340	3389340	on test very, very sparingly.
3389340	3391340	Okay, so here we go.
3391340	3393340	Here is where we took all the words
3393340	3395340	and put them into x and y tensors.
3395340	3397340	So instead, let me create
3397340	3399340	a new cell here and let me just copy paste
3399340	3401340	some code here. Because I don't
3401340	3403340	think it's that complex.
3403340	3405340	But
3405340	3407340	we're going to try to save a little bit of time.
3407340	3409340	I'm converting this to be a function now.
3409340	3411340	And this function takes some list
3411340	3413340	of words and builds the arrays
3413340	3415340	x and y for those words only.
3415340	3417340	And then here
3417340	3419340	I am shuffling up all the
3419340	3421340	words. So these are the input words
3421340	3423340	that we get. We are randomly shuffling
3423340	3425340	them all up. And then
3425340	3427340	we're going to
3427340	3429340	set n1 to be
3429340	3431340	the number of examples. There's
3431340	3433340	80% of the words and n2 to be
3433340	3435340	90% of the weight of
3435340	3437340	the words. So basically if length
3437340	3439340	of words is 32,000
3439340	3441340	n1 is
3441340	3443340	oh sorry, I should probably run this.
3443340	3445340	n1 is
3445340	3447340	25,000 and n2 is 28,000.
3447340	3449340	And so here we see that
3449340	3451340	I'm calling build data set
3451340	3453340	to build the training set x and y
3453340	3455340	by indexing into
3455340	3457340	up to n1. So we're going to have
3457340	3459340	only 25,000 training words.
3459340	3461340	And then we're going to have
3461340	3463340	roughly
3463340	3465340	n2 minus n1
3465340	3467340	3,000 validation
3467340	3469340	examples or dev
3469340	3471340	examples and we're going to have
3473340	3475340	length of words basically
3475340	3477340	minus n2
3477340	3479340	or 3,204
3479340	3481340	examples here
3481340	3483340	for the test set.
3483340	3485340	So now we have
3485340	3487340	x's and y's for
3487340	3489340	all those three splits.
3491340	3493340	Oh yeah
3493340	3495340	I'm printing their size here inside the function as well.
3499340	3501340	But here we don't have words but these are already
3501340	3503340	the individual examples made from those words.
3505340	3507340	So let's now scroll down here
3507340	3509340	and the data set now for training
3509340	3511340	is
3511340	3513340	more like this.
3513340	3515340	And then when we reset the network
3517340	3519340	when we're training
3519340	3521340	we're only going to be training using
3521340	3523340	x train
3523340	3525340	x train
3525340	3527340	and y train.
3527340	3529340	So that's the only thing we're
3529340	3531340	training on.
3537340	3539340	Let's see where we are
3539340	3541340	on the single batch.
3541340	3543340	Let's now train maybe
3543340	3545340	a few more steps.
3547340	3549340	Training of neural networks can take a while.
3549340	3551340	Usually you don't do it inline.
3551340	3553340	You launch a bunch of jobs
3553340	3555340	and you wait for them to finish.
3555340	3557340	It can take multiple days and so on.
3557340	3559340	Luckily this is a very small network.
3561340	3563340	Okay so the loss is pretty good.
3563340	3565340	Oh we accidentally used
3565340	3567340	a learning rate that is way too low.
3567340	3569340	So let me actually come back.
