start	end	text
1756200	1758200	so we have multiple inputs here
1758200	1760200	a b c and f going into
1760200	1762200	a mathematical expression that produces
1762200	1764200	a single output l
1764200	1766200	and this here is visualizing the
1766200	1768200	forward pass so the output of the
1768200	1770200	forward pass is negative eight
1770200	1772200	that's the value now
1772200	1774200	what we'd like to do next is we'd like to run
1774200	1776200	back propagation and in back
1776200	1778200	propagation we are going to start here at the end
1778200	1780200	and we're going to reverse
1780200	1782200	and calculate the gradient
1782200	1784200	along all these intermediate
1784200	1786200	values and really what we're
1786200	1788200	computing for every single value here
1788200	1790200	um we're going to compute
1790200	1792200	the derivative of that node
1792200	1794200	with respect to
1794200	1796200	l so
1796200	1798200	the derivative of l with respect to l
1798200	1800200	is just one
1800200	1802200	and then we're going to derive what is the
1802200	1804200	derivative of l with respect to f with
1804200	1806200	respect to d with respect to c
1806200	1808200	with respect to e with respect
1808200	1810200	to b and with respect to a
1810200	1812200	and in a neural network setting you'd
1812200	1814200	be very interested in the derivative of basically
1814200	1816200	this loss function l
1816200	1818200	with respect to the weights of
1818200	1820200	a neural network and here of course
1820200	1822200	we have just these variables a b c and f
1822200	1824200	but some of these will eventually represent
1824200	1826200	the weights of a neural net and so
1826200	1828200	we'll need to know how those weights are impacting
1828200	1830200	the loss function
1830200	1832200	so we'll be interested basically in the derivative of
1832200	1834200	the output with respect to some of its
1834200	1836200	leaf nodes and those leaf nodes will
1836200	1838200	be the weights of the neural net
1838200	1840200	and the other leaf nodes of course will be the data
1840200	1842200	itself but usually we will not want
1842200	1844200	or use the derivative of the
1844200	1846200	loss function with respect to data because
1846200	1848200	the data is fixed but the weights
1848200	1850200	will be iterated on
1850200	1852200	using the gradient information
1852200	1854200	so next we are going to create a variable inside
1854200	1856200	the value class that maintains
1856200	1858200	the derivative of
1858200	1860200	l with respect to that value
1860200	1862200	and we will call this variable
1862200	1864200	grad so there
1864200	1866200	is a dot data and there is a self.grad
1866200	1868200	and initially
1868200	1870200	it will be zero and remember that
1870200	1872200	zero is basically means no
1872200	1874200	effect so at initialization
1874200	1876200	we are assuming that every value does not
1876200	1878200	impact does not affect the
1878200	1880200	output right because
1880200	1882200	if the gradient is zero that means that changing
1882200	1884200	this variable is not changing the
1884200	1886200	loss function so by
1886200	1888200	default we assume that the gradient is zero
1888200	1890200	and then
1890200	1892200	now that we have grad
1892200	1894200	and it's zero point zero
1896200	1898200	we are going to be able to visualize
1898200	1900200	it here after data so here
1900200	1902200	grad is point four f
1902200	1904200	and this will be end of grad
1904200	1906200	and now
1906200	1908200	we are going to be showing both the data
1908200	1910200	and the grad
1910200	1912200	initialized at zero
1912200	1914200	and we are
1914200	1916200	just about getting ready to calculate the
1916200	1918200	back propagation and of course this
1918200	1920200	grad again as i mentioned is representing
1920200	1922200	the derivative of the output in
1922200	1924200	this case l with respect to this
1924200	1926200	value so with respect to
1926200	1928200	so this is the derivative of l with respect to
1928200	1930200	f with respect to d and so on
1930200	1932200	so let's now fill in those gradients
1932200	1934200	and actually do back propagation manually
1934200	1936200	so let's start filling in these gradients and
1936200	1938200	start all the way at the end as i mentioned here
1938200	1940200	first we are interested to fill in this
1940200	1942200	gradient here so
1942200	1944200	what is the derivative of l with respect to
1944200	1946200	l in other words if i change
1946200	1948200	l by a tiny amount h
1948200	1950200	how much does
1950200	1952200	l change
1952200	1954200	it changes by h so
1954200	1956200	it's proportional and therefore the derivative will be
1956200	1958200	one we can of course
1958200	1960200	measure these or estimate these numerical
1960200	1962200	gradients numerically just like
1962200	1964200	we've seen before so if i take this
1964200	1966200	expression and i create a
1966200	1968200	def lol function here
1968200	1970200	and put this here
1970200	1972200	now the reason i'm creating a gating function
1972200	1974200	lol here is because i don't want
1974200	1976200	to pollute or mess up the global scope
1976200	1978200	here this is just kind of like a little staging
1978200	1980200	area and as you know in python all of these
1980200	1982200	will be local variables to this function
1982200	1984200	so i'm not changing any of the
1984200	1986200	global scope here so here
1986200	1988200	l1 will be l
1990200	1992200	and then copy pasting this expression
1992200	1994200	we're going to add a small
1994200	1996200	amount h
1996200	1998200	in
1998200	2000200	for example a
2000200	2002200	right and this would be measuring
2002200	2004200	the derivative of l with respect
2004200	2006200	to a so here
2006200	2008200	this will be l2
2008200	2010200	and then we want to print test derivatives
2010200	2012200	so print l2 minus
2012200	2014200	l1 which is how much l
2014200	2016200	changed and then normalize it
2016200	2018200	by h so this is the rise
2018200	2020200	over run and we have to be
2020200	2022200	careful because l is a valid node
2022200	2024200	so we actually want its data
2026200	2028200	so that these are floats dividing
2028200	2030200	by h and this should print
2030200	2032200	the derivative of l with respect to a
2032200	2034200	because a is the one that we bumped a
2034200	2036200	little bit by h so what is
2036200	2038200	the derivative of l with respect
2038200	2040200	to a it's six
2040200	2042200	okay and obviously
2042200	2044200	if we change
2044200	2046200	l by h
2046200	2048200	then that would be
2048200	2050200	here
2050200	2052200	effectively
2052200	2054200	this looks really awkward but
2054200	2056200	changing l by h
2056200	2058200	you see the derivative here is one
2060200	2062200	that's kind of like the base case
2062200	2064200	of what we are doing here
2064200	2066200	so basically we can come up here
2066200	2068200	and we can manually set
2068200	2070200	l.grad to one this is our
2070200	2072200	manual backpropagation
2072200	2074200	l.grad is one and let's redraw
2074200	2076200	and we'll see
2076200	2078200	that we filled in grad is one
2078200	2080200	for l we're now going to continue
2080200	2082200	the backpropagation so let's here look at
2082200	2084200	the derivatives of l with respect to
2084200	2086200	d and f let's do
2086200	2088200	d first so what
2088200	2090200	we are interested in if i create a markdown on
2090200	2092200	here is we'd like to know
2092200	2094200	basically we have that l is d times f
2094200	2096200	and we'd like to know what is
2096200	2098200	d l by
2098200	2100200	d d
2100200	2102200	what is that and if you know
2102200	2104200	your calculus l is d times f
2104200	2106200	so what is d l by d d
2106200	2108200	it would be f
2108200	2110200	and if you don't believe me we can also
2110200	2112200	just derive it because the proof would be
2112200	2114200	fairly straightforward we go
2114200	2116200	to the definition
2116200	2118200	of the derivative which is
2118200	2120200	f of x plus h minus f of x
2120200	2122200	divide h
2122200	2124200	as a limit of h goes to zero
2124200	2126200	of this kind of expression so
2126200	2128200	when we have l is d times f
2128200	2130200	then increasing
2130200	2132200	d by h would give us
2132200	2134200	the output of d plus h times
2134200	2136200	f that's
2136200	2138200	basically f of x plus h right
2138200	2140200	minus d times
2140200	2142200	f
2142200	2144200	and then divide h and
2144200	2146200	symbolically expanding out here we
2146200	2148200	would have basically d times f
2148200	2150200	plus h times f minus
2150200	2152200	d times f divide h
2152200	2154200	and then you see how the df minus
2154200	2156200	df cancels so you're left with h times
2156200	2158200	f divide h
2158200	2160200	which is f so
2160200	2162200	in the limit as h goes to zero
2162200	2164200	of you know
2164200	2166200	derivative
2166200	2168200	definition we just
2168200	2170200	get f in the case of
2170200	2172200	d times f
2172200	2174200	so symmetrically
2174200	2176200	d l by d f
2176200	2178200	will just be d
2178200	2180200	so what we have is that
2180200	2182200	f dot grad we see now
2182200	2184200	is just the value of d
2184200	2186200	which is four
2186200	2190200	and we see that
2190200	2192200	d dot grad is just
2192200	2194200	the value of f
2196200	2198200	and so the value of f
2198200	2200200	is negative two
2200200	2202200	so we'll set those
2202200	2204200	manually
2204200	2206200	let me erase this markdown
2206200	2208200	node and then let's redraw what we
2208200	2210200	have
2210200	2212200	okay and let's
2212200	2214200	just make sure that these were correct
2214200	2216200	so we seem to think that
2216200	2218200	d l by d d is negative two so let's
2218200	2220200	double check
2220200	2222200	let me erase this plus h from before
2222200	2224200	and now we want the derivative with respect to f
2224200	2226200	so let's just come here
2226200	2228200	when i create f and let's do a plus h here
2228200	2230200	and this should print a derivative of
2230200	2232200	l with respect to f so we expect
2232200	2234200	to see four
2234200	2236200	yeah and this is four up to
2236200	2238200	floating point funkiness
2238200	2240200	and then d l
2240200	2242200	by d d should be
2242200	2244200	f which is negative two
2244200	2246200	grad is negative two
2246200	2248200	so if we again
2248200	2250200	come here and we change d
2250200	2252200	d dot
2252200	2254200	data plus equals h right
2254200	2256200	here so we expect
2256200	2258200	so we've added a little h and then we see
2258200	2260200	how l changed and we
2260200	2262200	expect to print
2262200	2264200	negative two
2264200	2266200	there we go
2266200	2268200	so we've numerically
2268200	2270200	verified what we're doing here is
2270200	2272200	kind of like an inline gradient check
2272200	2274200	gradient check is when we
2274200	2276200	are deriving this like back propagation
2276200	2278200	and getting the derivative with respect to all the
2278200	2280200	intermediate results and
2280200	2282200	then numerical gradient is just you know
2282200	2284200	estimating it using
2284200	2286200	small step size
2286200	2288200	now we're getting to the crux of
2288200	2290200	back propagation so this will be the
2290200	2292200	most important node to understand
2292200	2294200	because if you understand the gradient for
2294200	2296200	this node you understand all of back
2296200	2298200	propagation and all training of neural nets
2298200	2300200	basically so we need
2300200	2302200	to derive d l by
2302200	2304200	d c in other words the derivative
2304200	2306200	of l with respect to c
2306200	2308200	because we've computed all these other
2308200	2310200	gradients already now we're coming
2310200	2312200	here and we're continuing the back propagation
2312200	2314200	manually so we want
2314200	2316200	d l by d c and then we'll also
2316200	2318200	derive d l by d e
2318200	2320200	now here's the problem
2320200	2322200	how do we derive d l by
2322200	2324200	d c
2324200	2326200	we actually know the derivative l
2326200	2328200	with respect to d so we know how
2328200	2330200	l is sensitive to d
2330200	2332200	but how is l sensitive to
2332200	2334200	c so if we wiggle c how does
2334200	2336200	that impact l through d
2336200	2340200	so we know d l by d c
2340200	2342200	and we
2342200	2344200	also here know how c impacts d
2344200	2346200	and so just very intuitively if you
2346200	2348200	know the impact that c is having
2348200	2350200	on d and the impact that d is having
2350200	2352200	on l then you should be able to
2352200	2354200	somehow put that information together to
2354200	2356200	figure out how c impacts l
2356200	2358200	and indeed this is what we can actually
2358200	2360200	do so in particular we
2360200	2362200	know just concentrating on d first
2362200	2364200	let's look at how what is the derivative
2364200	2366200	basically of d with respect to c
2366200	2368200	so in other words what is d d by d
2368200	2370200	c
2370200	2372200	so here
2372200	2374200	we know that d is c times
2374200	2376200	c plus e that's what we
2376200	2378200	know and now we're interested in d d
2378200	2380200	by d c if you
2380200	2382200	just know your calculus again and you remember
2382200	2384200	then differentiating c plus e with
2384200	2386200	respect to c you know that that gives you
2386200	2388200	1.0 and
2388200	2390200	we can also go back to the basics and derive
2390200	2392200	this because again we can go to our
2392200	2394200	f of x plus h minus f of x
2394200	2396200	divide by h
2396200	2398200	that's the definition of a derivative
2398200	2400200	as h goes to zero and
2400200	2402200	so here focusing on c
2402200	2404200	and its effect on d
2404200	2406200	we can basically do the f of x plus h
2406200	2408200	will be c is
2408200	2410200	incremented by h plus c
2410200	2412200	that's the first evaluation of our
2412200	2414200	function minus
2414200	2416200	c plus e
2416200	2418200	and then divide h
2418200	2420200	and so what is this
2420200	2422200	just expanding this out this will be c plus
2422200	2424200	h plus e minus c minus
2424200	2426200	e divide h
2426200	2428200	and then you see here how c minus c
2428200	2430200	cancels e minus e cancels
2430200	2432200	we're left with h over h which is 1.0
2432200	2434200	and so
2434200	2436200	by symmetry also
2436200	2438200	d d by d
2438200	2440200	e will be
2440200	2442200	1.0 as well
2442200	2444200	so basically the derivative of
2444200	2446200	a sum expression is very simple
2446200	2448200	and this is the local derivative
2448200	2450200	so i call this the local derivative because
2450200	2452200	we have the final output value all the
2452200	2454200	way at the end of this graph and we're now
2454200	2456200	like a small node here and
2456200	2458200	this is a little plus node and
2458200	2460200	the little plus node doesn't know
2460200	2462200	anything about the rest of the graph
2462200	2464200	that it's embedded in all it knows
2464200	2466200	is that it did a plus it took a c
2466200	2468200	and an e added them and created
2468200	2470200	d and this plus node
2470200	2472200	also knows the local influence of
2472200	2474200	c on d or rather
2474200	2476200	the derivative of d with respect to c
2476200	2478200	and it also knows the derivative of d
2478200	2480200	with respect to e but
2480200	2482200	that's not what we want that's just a local derivative
2482200	2484200	what we actually want is
2484200	2486200	dl by dc and
2486200	2488200	l could l is here just one
2488200	2490200	step away but in the general case
2490200	2492200	this little plus node is could be
2492200	2494200	embedded in like a massive graph
2494200	2496200	so again
2496200	2498200	we know how l impacts d and
2498200	2500200	now we know how c and e impact
2500200	2502200	d how do we put that information together
2502200	2504200	to write dl by dc
2504200	2506200	and the answer of course is the chain rule
2506200	2508200	in calculus and so
2510200	2512200	i pulled up chain rule here from wikipedia
2512200	2514200	and i'm going
2514200	2516200	to go through this very briefly so chain
2516200	2518200	rule wikipedia sometimes
2518200	2520200	can be very confusing and calculus can
2520200	2522200	can be very confusing like
2522200	2524200	this is the way i learned
2524200	2526200	chain rule and it was very
2526200	2528200	confusing like what is happening
2528200	2530200	it's just complicated so i like
2530200	2532200	this expression much better
2532200	2534200	if a variable z depends
2534200	2536200	on a variable y which itself depends
2536200	2538200	on a variable x
2538200	2540200	then z depends on x as well obviously
2540200	2542200	through the intermediate variable y
2542200	2544200	and in this case the chain rule is expressed
2544200	2546200	as if you want
2546200	2548200	dz by dx
2548200	2550200	then you take the dz by dy
2550200	2552200	and you multiply it by dy
2552200	2554200	by dx so the chain
2554200	2556200	rule fundamentally is telling you
2556200	2558200	how we chain
2558200	2560200	these derivatives
2560200	2562200	together correctly
2562200	2564200	so to differentiate through
2564200	2566200	a function composition
2566200	2568200	we have to apply a multiplication
2568200	2570200	of those derivatives
2570200	2572200	so that's
2572200	2574200	really what chain rule is telling us
2574200	2576200	and there's a nice little
2576200	2578200	intuitive explanation here which i also think is
2578200	2580200	kind of cute the chain rule states that
2580200	2582200	knowing the instantaneous rate of change of z with respect
2582200	2584200	to y and y relative to x allows
2584200	2586200	one to calculate the instantaneous rate of change of z
2586200	2588200	relative to x as a
2588200	2590200	product of those two rates of change
2590200	2592200	simply the product of those two
2592200	2594200	so here's a good one
2594200	2596200	if a car travels twice as fast as a bicycle
2596200	2598200	and the bicycle is four times as
2598200	2600200	fast as a walking man
2600200	2602200	then the car travels two times four
2602200	2604200	eight times as fast as a man
2604200	2606200	and so this makes it
2606200	2608200	very clear that the correct thing to do
2608200	2610200	sort of is to multiply
2610200	2612200	so car is
2612200	2614200	twice as fast as bicycle and bicycle
2614200	2616200	is four times as fast as man
2616200	2618200	so the car will be eight
2618200	2620200	times as fast as the man
2620200	2622200	and so we can take these
2622200	2624200	intermediate rates of change if you will
2624200	2626200	and multiply them together
2626200	2628200	and that justifies the
2628200	2630200	chain rule intuitively
2630200	2632200	so have a look at chain rule but here
2632200	2634200	really what it means for us is
2634200	2636200	there's a very simple recipe for deriving
2636200	2638200	what we want
2638200	2640200	which is dl by dc
2640200	2642200	and what we have so far
2642200	2644200	is we know
2644200	2646200	want
2646200	2648200	and we know
2648200	2650200	what is the
2650200	2652200	impact of d on l
2652200	2654200	so we know dl by dd
2654200	2656200	the derivative of l with respect to dd
2656200	2658200	we know that that's negative two
2658200	2660200	and now because of this local
2660200	2662200	reasoning that we've done here
2662200	2664200	we know dd by dc
2664200	2666200	so how does c impact d
2666200	2668200	and in particular
2668200	2670200	this is a plus node so the local derivative
2670200	2672200	is simply 1.0 it's very simple
2672200	2674200	and so
2674200	2676200	the chain rule tells us that dl by dc
2676200	2678200	going through this intermediate
2678200	2680200	variable
2680200	2682200	will just be simply dl by
2682200	2684200	dd
2684200	2686200	times
2688200	2690200	dd
2690200	2692200	by dc that's chain rule
2692200	2694200	so this is identical
2694200	2696200	to what's happening here
2696200	2698200	except
2698200	2700200	z is rl
2700200	2702200	y is rd and x is
2702200	2704200	rc
2704200	2706200	so we literally just have to multiply these
2706200	2708200	and because
2710200	2712200	these local derivatives like dd by dc
2712200	2714200	are just one
2714200	2716200	we basically just copy over
2716200	2718200	dl by dd because this is just
2718200	2720200	times one
2720200	2722200	so because dl by dd
2722200	2724200	is negative two what is dl
2724200	2726200	by dc
2726200	2728200	well it's the local gradient
2728200	2730200	1.0 times dl by dd
2730200	2732200	which is negative two so literally
2732200	2734200	what a plus node does you can look
2734200	2736200	at it that way is it literally just routes
2736200	2738200	the gradient because the
2738200	2740200	plus nodes local derivatives are just
2740200	2742200	one and so in the chain rule
2742200	2744200	one times dl by
2744200	2746200	dd is
2746200	2748200	is
2748200	2750200	is just dl by dd
2750200	2752200	and so that derivative just gets routed
2752200	2754200	to both c and to e
2754200	2756200	in this case so basically
2756200	2758200	we have that e.grad
2758200	2760200	or let's start with c
2760200	2762200	since that's the one we looked at
2762200	2764200	is negative
2764200	2766200	two times one
2766200	2768200	negative two
2768200	2770200	and in the same way by
2770200	2772200	symmetry e.grad will be negative two
2772200	2774200	that's the claim
2774200	2776200	so we can set those
2776200	2778200	we can redraw
2778200	2780200	and you see how
2780200	2782200	we just assigned negative two negative two
2782200	2784200	so this back propagating signal which is
2784200	2786200	carrying the information of like what is the derivative
2786200	2788200	of l with respect to all the intermediate nodes
2788200	2790200	we can imagine it almost like
2790200	2792200	flowing backwards through the graph and a
2792200	2794200	plus node will simply distribute
2794200	2796200	the derivative to all the leaf nodes
2796200	2798200	sorry to all the children nodes of it
2798200	2800200	so this is the claim
2800200	2802200	and now let's verify it
2802200	2804200	so let me remove the plus h here from before
2804200	2806200	and now instead what we want to
2806200	2808200	do is we want to increment c so
2808200	2810200	c.data will be incremented by h
2810200	2812200	and when i run this we expect
2812200	2814200	to see negative two
2814200	2816200	negative two
2816200	2818200	and then of course for e
2818200	2820200	so e.data plus equals h
2820200	2822200	and we expect to see negative two
2822200	2824200	simple
2826200	2828200	so those are the derivatives
2828200	2830200	of these internal nodes
2830200	2832200	and now we're going to
2832200	2834200	recurse our way backwards
2834200	2836200	again and we're again
2836200	2838200	going to apply the chain rule
2838200	2840200	so here we go our second application of chain rule
2840200	2842200	and we will apply it all the way through the
2842200	2844200	graph we just happen to only have one more node
2844200	2846200	remaining we have that
2846200	2848200	derivative of l
2848200	2850200	so we know that
2850200	2852200	the derivative of l
2852200	2854200	as we have just calculated
2854200	2856200	is negative two
2856200	2858200	so we know that
2858200	2860200	so we know the derivative of l
2860200	2862200	with respect to e
2862200	2864200	and now we want
2864200	2866200	dL by dA
2866200	2868200	right
2868200	2870200	and the chain rule is telling us
2870200	2872200	that that's just dL by dE
2872200	2874200	negative two
2874200	2876200	so that's basically
2876200	2878200	dE by dA
2878200	2880200	we have to look at that
2880200	2882200	so I'm a little times node
2882200	2884200	inside a massive graph
2884200	2886200	and I only know that I did
2886200	2888200	a times b and I produced an e
2888200	2890200	so now what is
2890200	2892200	dE by dA
2892200	2894200	and dE by dB
2894200	2896200	that's the only thing that I sort of know about
2896200	2898200	that's my local gradient
2898200	2900200	so because we have that e is a times b
2900200	2902200	we're asking what is dE
2902200	2904200	by dA
2904200	2906200	and of course we just did that here
2906200	2908200	we had a times
2908200	2910200	so I'm not going to re-derive it
2910200	2912200	but if you want to differentiate this
2912200	2914200	with respect to a you'll just get b
2914200	2916200	right the value of b
2916200	2918200	which in this case is
2918200	2920200	negative three point zero
2920200	2922200	so
2922200	2924200	basically we have that dL by dA
2924200	2926200	well let me just do it
2926200	2928200	right here we have that a dot grad
2928200	2930200	and we are applying chain rule here
2930200	2932200	is dL by dE
2932200	2934200	which we see here is
2934200	2936200	negative two
2936200	2938200	times
2938200	2940200	what is dE by dA
2940200	2942200	it's the value of b
2942200	2944200	which is negative three
2944200	2946200	that's it
2948200	2950200	and then we have b dot grad
2950200	2952200	is again dL by dE
2952200	2954200	which is negative two
2954200	2956200	just the same way
2956200	2958200	times
2958200	2960200	what is dE by dB
2960200	2962200	is the value of a
2962200	2964200	which is 2.0
2964200	2966200	so these are
2966200	2968200	our claimed derivatives
2968200	2970200	let's
2970200	2972200	re-draw
2972200	2974200	and we see here that
2974200	2976200	a dot grad turns out to be six
2976200	2978200	because that is negative two times negative three
2978200	2980200	and b dot grad is negative four
2980200	2982200	times
2982200	2984200	sorry is negative two times two
2984200	2986200	which is negative four
2986200	2988200	so those are our claims
2988200	2990200	let's delete this and let's verify them
2990200	2992200	we have
2992200	2994200	a here
2994200	2996200	plus equals h
2996200	2998200	so
2998200	3000200	the claim is that
3000200	3002200	a dot grad is six
3002200	3004200	let's verify
3004200	3006200	six
3006200	3008200	and we have b dot data
3008200	3010200	plus equals h
3010200	3012200	so nudging b by h
3012200	3014200	and looking at what happens
3014200	3016200	we claim it's negative four
3016200	3018200	and indeed it's negative four
3018200	3020200	plus minus again float
3020200	3022200	oddness
3022200	3024200	and that's it
3024200	3026200	that was the manual
3026200	3028200	back propagation
3028200	3030200	all the way from here
3030200	3032200	to all the leaf nodes
3032200	3034200	and we've done it piece by piece
3034200	3036200	and really all we've done is
3036200	3038200	as you saw we iterated through all the nodes
3038200	3040200	one by one
3040200	3042200	and locally applied the chain rule
3042200	3044200	we always know what is the derivative of l
3044200	3046200	with respect to this little output
3046200	3048200	and then we look at how this output was produced
3048200	3050200	this output was produced through some operation
3050200	3052200	and we have the pointers to the children nodes
3052200	3054200	and so in this little operation
3054200	3056200	we know what the local derivatives are
3056200	3058200	and we just multiply them onto the derivative
3058200	3060200	always
3060200	3062200	so we just go through and recursively multiply on
3062200	3064200	the local derivatives
3064200	3066200	and that's what back propagation is
3066200	3068200	it's just a recursive application of chain rule
3068200	3070200	backwards through the computation graph
3070200	3072200	let's see this power in action
3072200	3074200	just very briefly
3074200	3076200	what we're going to do is we're going to
3076200	3078200	nudge our inputs to try to make l
3078200	3080200	go up
3080200	3082200	so in particular what we're doing is
3082200	3084200	we're going to take that data
3084200	3086200	we're going to change it
3086200	3088200	and if we want l to go up
3088200	3090200	that means we just have to go in the direction of the gradient
3090200	3092200	so a should increase
3092200	3094200	in the direction of gradient
3094200	3096200	by like some small step amount
3096200	3098200	this is the step size
3098200	3100200	and we don't just want this for b
3100200	3102200	but also for b
3102200	3104200	also for c
3104200	3106200	also for f
3106200	3108200	those are leaf nodes
3108200	3110200	which we usually have control over
3110200	3112200	and if we nudge in
3112200	3114200	the direction of the gradient
3114200	3116200	we expect a positive influence on l
3116200	3118200	so we expect l to go up
3118200	3120200	positively
3120200	3122200	so it should become less negative
3122200	3124200	it should go up to say negative 6
3124200	3126200	or something like that
3126200	3128200	it's hard to tell exactly
3128200	3130200	and we have to rerun the forward pass
3130200	3132200	so let me just
3132200	3134200	do that here
3136200	3138200	this would be the forward pass
3138200	3140200	f would be unchanged
3140200	3142200	this is effectively the forward pass
3142200	3144200	but now if we print l.data
3144200	3146200	we expect
3146200	3148200	because we nudged all the values
3148200	3150200	all the inputs in the direction of the gradient
3150200	3152200	we expected less negative l
3152200	3154200	we expect it to go up
3154200	3156200	so maybe it's negative 6 or so
3156200	3158200	let's see what happens
3158200	3160200	ok negative 7
3160200	3162200	and this is basically one step
3162200	3164200	of an optimization that we'll end up running
3164200	3166200	and really this gradient
3166200	3168200	just gives us some power
3168200	3170200	because we know how to influence the final outcome
3170200	3172200	and this will be extremely useful for training NOLETs as we'll soon see
3172200	3174200	so now I would like to do
3174200	3176200	one more example
3176200	3178200	of manual backpropagation
3178200	3180200	using a bit more complex
3180200	3182200	and useful example
3182200	3184200	we are going to backpropagate
3184200	3186200	through a neuron
3186200	3188200	so we want to
3188200	3190200	eventually build out neural networks
3190200	3192200	and in the simplest case these are multilayer
3192200	3194200	perceptrons as they're called
3194200	3196200	so this is a two layer neural net
3196200	3198200	and it's got these hidden layers made up of neurons
3198200	3200200	and these neurons are fully connected to each other
3200200	3202200	now biologically neurons are very complicated
3202200	3204200	devices but we have very simple mathematical models
3204200	3206200	of them
3206200	3208200	and so this is a very simple mathematical model
3208200	3210200	of a neuron
3210200	3212200	you have some inputs, x's
3212200	3214200	and then you have these synapses
3214200	3216200	that have weights on them
3216200	3218200	so the w's are weights
3218200	3220200	and then
3220200	3222200	the synapse interacts with the input
3222200	3224200	to this neuron multiplicatively
3224200	3226200	so what flows to the cell body
3226200	3228200	of this neuron
3228200	3230200	is w times x
3230200	3232200	but there's multiple inputs
3232200	3234200	w times x is flowing to the cell body
3234200	3236200	the cell body then has
3236200	3238200	also like some bias
3238200	3240200	so this is kind of like the
3240200	3242200	innate sort of trigger happiness
3242200	3244200	of this neuron
3244200	3246200	so this bias can make it a bit more trigger happy
3246200	3248200	or a bit less trigger happy regardless of the input
3248200	3250200	but basically we're taking all the w times x
3250200	3252200	of all the inputs
3252200	3254200	adding the bias
3254200	3256200	and then we take it through an activation function
3256200	3258200	and this activation function
3258200	3260200	is usually some kind of a squashing function
3260200	3262200	like a sigmoid or 10H
3262200	3264200	or something like that
3264200	3266200	so as an example
3266200	3268200	we're going to use the 10H in this example
3268200	3270200	numpy has a
3270200	3272200	np.10H
3272200	3274200	so we can call it on a range
3274200	3276200	and we can plot it
3276200	3278200	this is the 10H function
3278200	3280200	and you see that the inputs
3280200	3282200	as they come in
3282200	3284200	get squashed on the y coordinate here
3284200	3286200	so right at 0
3286200	3288200	we're going to get exactly 0
3288200	3290200	and then as you go more positive in the input
3290200	3292200	then you'll see that
3292200	3294200	the activation function will only go up to 1
3294200	3296200	and then plateau out
3296200	3298200	and so if you pass in very positive inputs
3298200	3300200	we're going to cap it smoothly at 1
3300200	3302200	and on the negative side
3302200	3304200	we're going to cap it smoothly to negative 1
3304200	3306200	so that's 10H
3306200	3308200	and that's the squashing function
3308200	3310200	or an activation function
3310200	3312200	and what comes out of this neuron
3312200	3314200	is just the activation function applied to the
3314200	3316200	dot product of the weights
3316200	3318200	and the inputs
3318200	3320200	so let's write one out
3320200	3322200	um
3322200	3324200	I'm going to copy paste
3324200	3326200	because
3326200	3328200	I don't want to type too much
3328200	3330200	but okay so here we have the inputs
3330200	3332200	x1, x2
3332200	3334200	so this is a two dimensional neuron
3334200	3336200	so two inputs are going to come in
3336200	3338200	these are thought of as the weights of this neuron
3338200	3340200	weights w1, w2
3340200	3342200	and these weights again are the
3342200	3344200	synaptic strengths for each input
3344200	3346200	and this is the bias
3346200	3348200	of the neuron B
3348200	3350200	and now what we want to do
3350200	3352200	is according to this model
3352200	3354200	we need to multiply
3354200	3356200	x1 times w1
3356200	3358200	and x2 times w2
3358200	3360200	and then we need to add bias
3360200	3362200	on top of it
3362200	3364200	and it gets a little messy here
3364200	3366200	but all we are trying to do is
3366200	3368200	x1 w1 plus x2 w2 plus B
3368200	3370200	and these are multiplied here
3370200	3372200	except I'm doing it in small steps
3372200	3374200	so that we actually have pointers
3374200	3376200	to all these intermediate nodes
3376200	3378200	so we have x1 w1 variable
3378200	3380200	x2 w2 variable
3380200	3382200	and I'm also labeling them
3382200	3384200	so that we have the
3384200	3386200	n is now the cell body
3386200	3388200	raw activation
3388200	3390200	without the activation function for now
3390200	3392200	and this should be enough
3392200	3394200	to basically plot it
3394200	3396200	so draw dot of n
3398200	3400200	gives us x1 times w1
3400200	3402200	x2 times w2
3402200	3404200	being added
3404200	3406200	then the bias gets added on top of this
3406200	3408200	and this n is this sum
3408200	3410200	so we are now going to take it through
3410200	3412200	an activation function
3412200	3414200	And let's say we use the tanh
3414520	3420980	So that we produce the output. So what we'd like to do here is we'd like to do the output and I'll call it O is
3422100	3424340	N dot tanh
3425040	3427520	Okay, but we haven't yet written the tanh
3428020	3432260	now the reason that we need to implement another tanh function here is that
3432840	3434720	tanh is a
3434720	3441220	Hyperbolic function and we've only so far implemented a plus and a times and you can't make a tanh out of just pluses and times
3441220	3446260	You also need exponentiation. So tanh is this kind of a formula here
3446940	3450480	You can use either one of these and you see that there are exponentiation involved
3450480	3454160	Which we have not implemented yet for our little value node here
3454160	3458260	So we're not going to be able to produce tanh yet and we have to go back up and implement something like it
3458780	3461200	now one option here is
3462540	3464540	We could actually implement
3465360	3471200	Exponentiation right and we could return the exp of the value instead of a tanh
3471220	3476160	Of a value because if we had exp then we have everything else that we need so
3476880	3479240	because we know how to add and we know how to
3481100	3486360	We know how to add and we know how to multiply so we'd be able to create tanh if we knew how to exp
3486680	3489220	but for the purposes of this example, I specifically wanted to
3489800	3494920	Show you that we don't necessarily need to have the most atomic pieces in
