start	end	text
2302280	2308240	want to define divide we want to simultaneously and in parallel divide all the rows by their
2308240	2314760	respective sums so what we have to do now is we have to go into documentation for torch.sum
2314760	2317460	and we can scroll down here to a definition of the sum and we can see that the sum is
2317480	2322240	a definition that is relevant to us which is where we don't only provide an input array
2322240	2327540	that we want to sum but we also provide the dimension along which we want to sum and in
2327540	2333940	particular we want to sum up over rows right now one more argument that i want you to pay
2333940	2340980	attention to here is the keep them is false if keep them is true then the output tensor
2340980	2345020	is of the same size as input except of course the dimension along which you summed which
2345020	2347400	will become just one
2347480	2355700	but if you pass in uh keep them as false then this dimension is squeezed out and so torch.sum
2355700	2360140	not only does the sum and collapses dimension to be of size one but in addition it does
2360140	2366360	what's called a squeeze where it squeeze out it squeezes out that dimension so basically
2366360	2372140	what we want here is we instead want to do p dot sum of sum axis and in particular notice
2372140	2377420	that p dot shape is 27 by 27 so when we sum up across axis 0
2377480	2379780	then we would be taking the 0th dimension
2379780	2381480	and we would be summing across it
2381480	2383900	so when keep dim is true
2383900	2385900	then this thing
2385900	2388000	will not only give us the counts
2388000	2388560	across
2388560	2390940	along the columns
2390940	2393980	but notice that basically the shape of this
2393980	2395220	is 1 by 27
2395220	2396460	we just get a row vector
2396460	2399320	and the reason we get a row vector here again
2399320	2400600	is because we passed in 0 dimension
2400600	2402740	so this 0th dimension becomes 1
2402740	2404000	and we've done a sum
2404000	2405520	and we get a row
2405520	2407360	and so basically we've done the sum
2407360	2409740	this way, vertically
2409740	2412180	and arrived at just a single 1 by 27
2412180	2413760	vector of counts
2413760	2416800	what happens when you take out keep dim
2416800	2419060	is that we just get 27
2419060	2420500	so it squeezes out
2420500	2421300	that dimension
2421300	2424680	and we just get a 1 dimensional vector
2424680	2425760	of size 27
2425760	2429960	now we don't actually want
2429960	2432640	1 by 27 row vector
2432640	2434180	because that gives us the
2434180	2435660	counts or the sums
2435660	2436340	across
2436340	2437340	0th
2437360	2439600	the columns
2439600	2441340	we actually want to sum the other way
2441340	2442860	along dimension 1
2442860	2445800	and you'll see that the shape of this is 27 by 1
2445800	2447500	so it's a column vector
2447500	2450020	it's a 27 by 1
2450020	2453980	vector of counts
2453980	2456980	and that's because what's happened here is that we're going horizontally
2456980	2459960	and this 27 by 27 matrix becomes a
2459960	2463680	27 by 1 array
2463680	2466360	now you'll notice by the way that
2466360	2467340	the actual numbers
2467360	2469600	of these counts are identical
2469600	2473140	and that's because this special array of counts here
2473140	2474420	comes from bigram statistics
2474420	2476180	and actually it just so happens
2476180	2477180	by chance
2477180	2479720	or because of the way this array is constructed
2479720	2481480	that the sums along the columns
2481480	2482500	or along the rows
2482500	2483900	horizontally or vertically
2483900	2484940	is identical
2484940	2487700	but actually what we want to do in this case
2487700	2489480	is we want to sum across the
2489480	2490500	rows
2490500	2491720	horizontally
2491720	2493540	so what we want here
2493540	2494560	is p.sum of 1
2494560	2495760	with keep dim true
2497360	2499600	27 by 1 column vector
2499600	2502000	and now what we want to do is we want to divide by that
2502000	2506300	now we have to be careful here again
2506300	2508840	is it possible to take
2508840	2511420	what's a p.shape you see here
2511420	2512800	is 27 by 27
2512800	2516260	is it possible to take a 27 by 27 array
2516260	2521400	and divide it by what is a 27 by 1 array
2521400	2523920	is that an operation that you can do
2523920	2527200	and whether or not you can perform this operation is determined by what's called broadcasting
2527200	2528040	rules
2528040	2531800	so if you just search broadcasting semantics in torch
2531800	2534160	you'll notice that there's a special definition for
2534160	2535660	what's called broadcasting
2535660	2538000	that for whether or not
2538000	2543660	these two arrays can be combined in a binary operation like division
2543660	2546500	so the first condition is each tensor has at least one dimension
2546500	2548300	which is the case for us
2548300	2550240	and then when iterating over the dimension sizes
2550240	2552200	starting at the trailing dimension
2552200	2554400	the dimension sizes must either be equal
2554400	2555400	one of them is 1
2555400	2557200	or one of them does not exist
2557200	2558760	okay
2558760	2560340	so let's do that
2560340	2563000	we need to align the two arrays
2563000	2564100	and their shapes
2564100	2566640	which is very easy because both of these shapes have two elements
2566640	2568000	so they're aligned
2568000	2569500	then we iterate over
2569500	2570660	from the right
2570660	2572100	and going to the left
2572100	2575200	each dimension must be either equal
2575200	2576340	one of them is a 1
2576340	2577660	or one of them does not exist
2577660	2579340	so in this case they're not equal
2579340	2580500	but one of them is a 1
2580500	2581700	so this is fine
2581700	2583700	and then this dimension they're both equal
2583700	2585560	so this is fine
2585560	2587040	so all the dimensions
2587040	2593200	are fine and therefore this operation is broadcastable. So that means that this operation
2593200	2600380	is allowed. And what is it that these arrays do when you divide 27 by 27 by 27 by 1? What it does
2600380	2608360	is that it takes this dimension 1 and it stretches it out. It copies it to match 27 here in this case.
2608760	2615660	So in our case, it takes this column vector, which is 27 by 1, and it copies it 27 times
2615660	2623000	to make these both be 27 by 27 internally. You can think of it that way. And so it copies those
2623000	2629480	counts and then it does an element-wise division, which is what we want because these counts we
2629480	2635520	want to divide by them on every single one of these columns in this matrix. So this actually
2635520	2642240	we expect will normalize every single row. And we can check that this is true by taking the first
2642240	2644820	row, for example, and taking its sum.
2644820	2653000	We expect this to be 1 because it's now normalized. And then we expect this now because
2653000	2657400	if we actually correctly normalize all the rows, we expect to get the exact same result here.
2657800	2664060	So let's run this. It's the exact same result. So this is correct. So now I would like to scare
2664060	2668660	you a little bit. You actually have to like, I basically encourage you very strongly to read
2668660	2673220	through broadcasting semantics. And I encourage you to treat this with respect. And it's not
2674820	2678200	something you should do with it. It's something to really respect, really understand and look up
2678200	2682600	maybe some tutorials for broadcasting and practice it and be careful with it because you can very
2682600	2689240	quickly run into bugs. Let me show you what I mean. You see how here we have p dot sum of 1,
2689240	2695820	keep them as true. The shape of this is 27 by 1. Let me take out this line just so we have the n,
2695820	2703800	and then we can see the counts. We can see that this is all the counts across all the rows. And
2703800	2704760	it's 27 by 1.
2704820	2711640	vector right now suppose that I tried to do the following but I erase keep them
2711640	2717360	just true here what does that do if keep them is not true it's false then
2717360	2721440	remember according to documentation it gets rid of this dimension one it
2721440	2726000	squeezes it out so basically we just get all the same counts the same result
2726000	2732060	except the shape of it is not 27 by 1 it's just 27 the one disappears but all
2732060	2739300	the counts are the same so you'd think that this divide that would would work
2739300	2744300	first of all can we even write this and will it even is it even is it even
2744300	2747720	expected to run is it broadcastable let's determine if this result is
2747720	2757340	broadcastable p.summit1 is shape is 27 this is 27 by 27 so 27 by 27
2757340	2762040	broadcasting into 27 so now rules of
2762040	2766480	broadcasting number one align all the dimensions on the right done now
2766480	2769180	iteration over all the dimensions starting from the right going to the
2769180	2774920	left all the dimensions must either be equal one of them must be one or one then
2774920	2779200	does not exist so here they are all equal here the dimension does not exist
2779200	2786100	so internally what broadcasting will do is it will create a one here and then we
2786100	2790480	see that one of them is a one and this will get copied and this will run this
2790480	2790980	will broadcast
2792040	2802100	okay so you'd expect this to work because we we are this broadcast and
2802100	2806800	this we can divide this now if I run this you'd expect it to work but it
2806800	2811220	doesn't you actually get garbage you get a wrong result because this is actually
2811220	2821380	a bug this keep them equals true makes it work this is a bug
2822040	2826480	but it's actually we are this in both cases we are doing the correct counts we
2826480	2831760	are summing up across the rows but keep them is saving us and making it work so
2831760	2835040	in this case I'd like you to encourage you to potentially like pause this video
2835040	2839360	at this point and try to think about why this is buggy and why the keep dem was
2839360	2846540	necessary here okay so the reason to do for this is I'm trying to hint at here
2846540	2851980	when I was sort of giving you a bit of a hint on how this works this 27 factor is
2852040	2859800	internally inside the broadcasting this becomes a 1 by 27 and 1 by 27 is a row vector right and
2859800	2866980	now we are dividing 27 by 27 by 1 by 27 and torch will replicate this dimension so basically
2866980	2876940	it will take it will take this row vector and it will copy it vertically now 27 times so the 27 by
2876940	2884760	27 lines exactly and element wise divides and so basically what's happening here is we're actually
2884760	2891440	normalizing the columns instead of normalizing the rows so you can check that what's happening
2891440	2899920	here is that P at 0 which is the first row of P dot sum is not 1 it's 7 it is the first column
2899920	2906920	as an example that sums to 1 so to summarize where does the issue come from the issue
2906920	2911960	comes from the silent adding of a dimension here because in broadcasting rules you align on the
2911960	2916820	right and go from right to left and if dimension doesn't exist you create it so that's where the
2916820	2921900	problem happens we still did the counts correctly we did the counts across the rows and we got the
2921900	2928460	counts on the right here as a column vector but because the keep dims was true this this this
2928460	2933200	dimension was discarded and now we just have a vector 27 and because of broadcasting the way
2933200	2936380	it works this vector of 27 suddenly becomes a row vector
2936920	2941080	and then this row vector gets replicated vertically and at every single point we
2941080	2951400	are dividing by the by the count in the opposite direction so so this thing just doesn't work
2951400	2958360	this needs to be keep dims equals true in this case so then then we have that P at 0 is normalized
2959800	2963160	and conversely the first column you'd expect to potentially not be normalized
2964520	2965960	and this is what makes it work
2967560	2973560	so pretty subtle and hopefully this helps to scare you that you should have respect for
2973560	2978840	broadcasting be careful check your work and understand how it works under the hood and make
2978840	2982360	sure that it's broadcasting in the direction that you like otherwise you're going to introduce very
2982360	2988600	subtle bugs very hard to find bugs and just be careful one more note on efficiency we don't want
2988600	2993640	to be doing this here because this creates a completely new tensor that we store into p
2994280	2996840	we prefer to use in place operations if possible
2997560	3002520	uh so this would be an in-place operation it has the potential to be faster it doesn't create new
3002520	3012680	memory under the hood and then let's erase this we don't need it and let's also um just do fewer
3012680	3017640	just so i'm not wasting space okay so we're actually in a pretty good spot now we trained
3017640	3023720	a bigram language model and we trained it really just by counting uh how frequently any pairing
3023720	3026840	occurs and then normalizing so that we get a nice property distribution
3027300	3031600	so really these elements of this array p are really the
3031600	3036160	parameters of our bigram language model giving us in summarizing the statistics of these bigrams
3036160	3040080	so we train the model and then we know how to sample from the model
3040080	3046000	we just iteratively uh sample the next character and feed it in each time and get the next character
3046960	3051040	now what i'd like to do is i'd like to somehow evaluate the quality of this model
3051040	3051820	we'd like to somehow summarize the quality of this model into a single number how good is it at predicting the quality of the data and we can use that here to kind of write out which is not what we want to use here but like to do keep in front of a table for FARM
3051820	3052140	summarize the quality of this model into a single number how good is it at predicting the number of Bana
3052140	3056580	summarize the quality of this model into a single number. How good is it at predicting
3056580	3062920	the training set? And as an example, so in the training set, we can evaluate now the training
3062920	3068500	loss. And this training loss is telling us about sort of the quality of this model in a single
3068500	3074080	number, just like we saw in micrograd. So let's try to think through the quality of the model
3074080	3079440	and how we would evaluate it. Basically, what we're going to do is we're going to copy paste
3079440	3086220	this code that we previously used for counting. And let me just print these bigrams first. We're
3086220	3090860	going to use fstrings, and I'm going to print character one followed by character two. These
3090860	3094680	are the bigrams. And then I don't want to do it for all the words, just do the first three words.
3095860	3102260	So here we have Emma, Olivia, and Ava bigrams. Now what we'd like to do is we'd like to basically
3102260	3108800	look at the probability that the model assigns to every one of these bigrams. So in other words,
3108840	3109420	we can look at the probability of the model, and we can look at the probability of the model,
3109420	3109440	and we can look at the probability of the model, and we can look at the probability of the model,
3109440	3118860	which is summarized in the matrix B of Ix1, Ix2. And then we can print it here as probability.
3120520	3127860	And because these probabilities are way too large, let me percent or colon .4f to truncate it a bit.
3129000	3132840	So what do we have here, right? We're looking at the probabilities that the model assigns to every
3132840	3139200	one of these bigrams in the dataset. And so we can see some of them are 4%, 3%, etc. Just to have a
3139200	3145420	measuring stick in our mind, by the way. We have 27 possible characters or tokens. And if everything
3145420	3153320	was equally likely, then you'd expect all these probabilities to be 4% roughly. So anything above
3153320	3158460	4% means that we've learned something useful from these bigram statistics. And you see that roughly
3158460	3164700	some of these are 4%, but some of them are as high as 40%, 35%, and so on. So you see that the model
3164700	3169060	actually assigned a pretty high probability to whatever's in the training set. And so that's a
3169060	3169180	good thing. And so we can look at the probability of the model, and we can look at the probability
3169180	3173580	of the model. Basically, if you have a very good model, you'd expect that these probabilities
3173580	3178140	should be near one, because that means that your model is correctly predicting what's going to come
3178140	3184580	next, especially on the training set where you trained your model. So now we'd like to think
3184580	3189440	about how can we summarize these probabilities into a single number that measures the quality
3189440	3194380	of this model. Now, when you look at the literature into maximum likelihood estimation
3194380	3199040	and statistical modeling and so on, you'll see that what's typically used here
3199040	3203980	is something called the likelihood. And the likelihood is the product of all of these
3203980	3209760	probabilities. And so the product of all of these probabilities is the likelihood. And it's really
3209760	3217140	telling us about the probability of the entire data set assigned by the model that we've trained.
3217600	3223600	And that is a measure of quality. So the product of these should be as high as possible when you
3223600	3227680	are training the model and when you have a good model. Your product of these probabilities should
3227680	3228300	be very high.
3229040	3234700	Now, because the product of these probabilities is an unwieldy thing to work with, you can see
3234700	3238760	that all of them are between zero and one. So your product of these probabilities will be a very tiny
3238760	3245440	number. So for convenience, what people work with usually is not the likelihood, but they work with
3245440	3251580	what's called the log likelihood. So the product of these is the likelihood. To get the log
3251580	3256420	likelihood, we just have to take the log of the probability. And so the log of the probability
3256420	3258620	here, I have the log of x from zero to one.
3259720	3267320	The log is a, you see here, monotonic transformation of the probability, where if you pass in one, you
3267320	3273320	get zero. So probability one gets you log probability of zero. And then as you go lower and
3273320	3278920	lower probability, the log will grow more and more negative until all the way to negative infinity at
3278920	3279420	zero.
3281800	3287560	So here we have a log prob, which is really just a torch.log of probability. Let's print it out to get a sense of what that looks like.
3287560	3288160	Let's print it out to get a sense of what that looks like.
3288160	3288660	Let's print it out to get a sense of what that looks like.
3290000	3292040	Log prob, also, 0.4f.
3296600	3302880	So as you can see, when we plug in numbers that are very close to some of our higher numbers, we get closer and closer to zero.
3303520	3308100	And then if we plug in very bad probabilities, we get more and more negative number that's bad.
3309540	3316940	So, and the reason we work with this is for a large extent, convenience, because we have, mathematically, that if
3316940	3318380	you have some product A x B x C analyze a function and add some product, you've got a set method.
3318380	3318960	Yes.
3318960	3324560	all these probabilities right the likelihood is the product of all these probabilities
3325360	3331280	then the log of these is just log of a plus log of b
3333760	3340320	plus log of c if you remember your logs from your high school or undergrad and so on so we have that
3340320	3344640	basically the likelihood of the product probabilities the log likelihood is just
3344640	3353440	the sum of the logs of the individual probabilities so log likelihood starts at zero
3354560	3361680	and then log likelihood here we can just accumulate simply and then the end we can print this
3365360	3366560	print the log likelihood
3369520	3372720	f strings maybe you're familiar with this
3373840	3374640	so log likelihood
3374640	3376240	is negative 38
3379840	3390080	okay now we actually want um so how high can log likelihood get it can go to zero so when
3390080	3394160	all the probabilities are one log likelihood will be zero and then when all the probabilities
3394160	3400080	are lower this will grow more and more negative now we don't actually like this because what we'd
3400080	3403840	like is a loss function and a loss function has the semantics that low
3403840	3409040	is good because we're trying to minimize the loss so we actually need to invert this
3409040	3412880	and that's what gives us something called the negative log likelihood
3414880	3418800	negative log likelihood is just negative of the log likelihood
3422720	3427040	these are f strings by the way if you'd like to look this up negative log likelihood equals
3428320	3433040	so negative log likelihood now is just negative of it and so the negative log likelihood is a negative
3433040	3440660	likelihood, is a very nice loss function because the lowest it can get is zero. And the higher it
3440660	3446160	is, the worse off the predictions are that you're making. And then one more modification to this
3446160	3451740	that sometimes people do is that for convenience, they actually like to normalize by, they like to
3451740	3460400	make it an average instead of a sum. And so here, let's just keep some counts as well. So n plus
3460400	3466800	equals one starts at zero. And then here, we can have sort of like a normalized log likelihood.
3470240	3476120	If we just normalize it by the count, then we will sort of get the average log likelihood. So this
3476120	3483660	would be usually our loss function here. This is what we would use. So our loss function for the
3483660	3489560	training set assigned by the model is 2.4. That's the quality of this model. And the lower it is,
3489560	3490380	the better off we are.
3490420	3497460	And the higher it is, the worse off we are. And the job of our, you know, training is to find the
3497460	3504300	parameters that minimize the negative log likelihood loss. And that would be like a high
3504300	3509800	quality model. Okay, so to summarize, I actually wrote it out here. So our goal is to maximize
3509800	3516080	likelihood, which is the product of all the probabilities assigned by the model. And we want
3516080	3520240	to maximize this likelihood with respect to the model parameters. And in our case, we want to
3520240	3521100	maximize the likelihood of all the probabilities assigned by the model. And in our case, the model
3521100	3527380	parameters here are defined in the table. These numbers, the probabilities are the model parameters
3527380	3532340	sort of in our diagram language model so far. But you have to keep in mind that here we are storing
3532340	3537460	everything in a table format, the probabilities. But what's coming up as a brief preview is that
3537460	3542100	these numbers will not be kept explicitly, but these numbers will be calculated by a neural
3542100	3547280	network. So that's coming up. And we want to change and tune the parameters of these neural
3547280	3550220	networks. We want to change these parameters to maximize the likelihood of all the probabilities
3550240	3555700	the likelihood, the product of the probabilities. Now, maximizing the likelihood is equivalent to
3555700	3562260	maximizing the log likelihood, because log is a monotonic function. Here's the graph of log. And
3562260	3568260	basically, all it is doing is it's just scaling your, you can look at it as just a scaling of the
3568260	3574500	loss function. And so the optimization problem here, and here are actually equivalent, because
3574500	3579160	this is just scaling, you can look at it that way. And so these are two identical optimization
3579160	3579720	problems.
3580240	3586420	Maximizing the log likelihood is equivalent to minimizing the negative log likelihood.
3586420	3590540	And then in practice, people actually minimize the average negative log likelihood to get
3590540	3596860	numbers like 2.4. And then this summarizes the quality of your model. And we'd like to
3596860	3602680	minimize it and make it as small as possible. And the lowest it can get is zero. And the
3602680	3607440	lower it is, the better off your model is because it's assigning it's assigning high
3607440	3609720	probabilities to your data.
3609720	3610240	Now let's estimate.
3610240	3614240	The probability over the entire training set just to make sure that we get something around 2.4.
3614800	3618720	Let's run this over the entire oops, let's take out the print statement as well.
3620640	3622880	Okay, 2.45 for the entire training set.
3624400	3627600	Now what I'd like to show you is that you can actually evaluate the probability for any word
3627600	3633520	that you want. Like for example, if we just test a single word Andre, and bring back the print
3633520	3639520	statement, then you see that Andre is actually kind of like an unlikely word or like on average,
3640240	3647280	we take three log probability to represent it. And roughly, that's because EJ apparently is very
3647280	3656160	uncommon as an example. Now, think through this. When I take Andre and I append Q, and I test the
3656160	3664800	probability of it Andre q, we actually get infinity. And that's because J Q has a 0%
3664800	3665200	probability according to our model. So the log likelihood, so the log of 0% is 0% which is the
3665200	3669360	probability of actually dancing. And then what happens when I take Andre, I take Andre q, and I test the
3669360	3671680	So the log of 0 will be negative infinity.
3672040	3673780	We get infinite loss.
3674340	3675780	So this is kind of undesirable, right?
3675780	3678840	Because we plugged in a string that could be like a somewhat reasonable name.
3678840	3685760	But basically what this is saying is that this model is exactly 0% likely to predict this name.
3686620	3689080	And our loss is infinity on this example.
3689840	3696360	And really the reason for that is that j is followed by q 0 times.
3697000	3697600	Where is q?
3697600	3698780	jq is 0.
3699180	3701440	And so jq is 0% likely.
3702100	3704840	So it's actually kind of gross and people don't like this too much.
3704960	3710320	To fix this, there's a very simple fix that people like to do to sort of like smooth out your model a little bit.
3710360	3711300	And it's called model smoothing.
3711900	3715500	And roughly what's happening is that we will add some fake counts.
3716140	3719700	So imagine adding a count of 1 to everything.
3720780	3724020	So we add a count of 1 like this.
3724360	3725960	And then we recalculate the probabilities.
3727600	3728820	And that's model smoothing.
3728960	3730160	And you can add as much as you like.
3730220	3732220	You can add 5 and that will give you a smoother model.
3732700	3737260	And the more you add here, the more uniform model you're going to have.
3737840	3741740	And the less you add, the more peaked model you are going to have, of course.
3742300	3745240	So 1 is like a pretty decent count to add.
3745600	3749700	And that will ensure that there will be no zeros in our probability matrix P.
3750780	3753140	And so this will, of course, change the generations a little bit.
3753640	3754500	In this case, it didn't.
3754600	3755880	But in principle, it could.
3756540	3757580	But what that's going to do...
3757600	3760340	What it's going to do now is that nothing will be infinity unlikely.
3761260	3764500	So now our model will predict some other probability.
3764880	3767160	And we see that jq now has a very small probability.
3767580	3771220	So the model still finds it very surprising that this was a word or a bigram.
3771440	3772720	But we don't get negative infinity.
3773320	3775760	So it's kind of like a nice fix that people like to apply sometimes.
3775800	3776660	And it's called model smoothing.
3777100	3781060	Okay, so we've now trained a respectable bigram character-level language model.
3781320	3787380	And we saw that we both sort of trained the model by looking at the counts of all the bigrams.
3787600	3790480	And normalizing the rows to get probability distributions.
3791200	3797920	We saw that we can also then use those parameters of this model to perform sampling of new words.
3799260	3801680	So we sample new names according to those distributions.
3802100	3804860	And we also saw that we can evaluate the quality of this model.
3805320	3809400	And the quality of this model is summarized in a single number, which is the negative log likelihood.
3809880	3812700	And the lower this number is, the better the model is.
3813140	3817060	Because it is giving high probabilities to the actual next characters.
3817060	3818900	And all the bigrams in our training set.
3819960	3821600	So that's all well and good.
3821860	3825980	But we've arrived at this model explicitly by doing something that felt sensible.
3826220	3827620	We were just performing counts.
3827860	3830080	And then we were normalizing those counts.
3830860	3833760	Now what I would like to do is I would like to take an alternative approach.
3834000	3836200	We will end up in a very, very similar position.
3836440	3837840	But the approach will look very different.
3838180	3843360	Because I would like to cast the problem of bigram character-level language modeling into the neural network framework.
3844020	3847040	And in the neural network framework, we're going to approach things.
3847280	3850160	Slightly differently, but again, end up in a very similar spot.
3850360	3851260	I'll go into that later.
3852060	3856960	Now, our neural network is going to be a still a bigram character-level language model.
3857360	3859860	So it receives a single character as an input.
3860460	3863460	Then there's neural network with some weights or some parameters w.
3864260	3869060	And it's going to output the probability distribution over the next character in a sequence.
3869260	3874660	It's going to make guesses as to what is likely to follow this character that was input to the model.
3876060	3876960	And then in addition to that,
3877260	3881060	we're going to be able to evaluate any setting of the parameters of the neural net.
3881260	3884860	Because we have the loss function, the negative log likelihood.
3885060	3887160	So we're going to take a look at its probability distributions.
3887360	3888960	And we're going to use the labels,
3889160	3894160	which are basically just the identity of the next character in that bigram, the second character.
3894360	3899360	So knowing what the second character actually comes next in the bigram allows us to then look at
3899560	3903260	how high of probability the model assigns to that character.
3903460	3906160	And then we, of course, want the probability to be very high.
3907060	3909860	And that is another way of saying that the loss is low.
3910860	3915060	So we're going to use gradient-based optimization then to tune the parameters of this network.
3915460	3918260	Because we have the loss function and we're going to minimize it.
3918460	3923660	So we're going to tune the weights so that the neural net is correctly predicting the probabilities for the next character.
3924460	3925460	So let's get started.
3925660	3929460	The first thing I want to do is I want to compile the training set of this neural network, right?
3929660	3934260	So create the training set of all the bigrams.
3934260	3945860	Okay, and here I'm going to copy-paste this code because this code iterates over all the bigrams.
3946060	3950260	So here we start with the words, we iterate over all the bigrams.
3950460	3952860	And previously, as you recall, we did the counts.
3953060	3954460	But now we're not going to do counts.
3954660	3956060	We're just creating a training set.
3956260	3959860	Now this training set will be made up of two lists.
3960060	3963860	We have the...
3964260	3969060	inputs and the targets, the labels.
3969260	3971060	And these bigrams will denote x, y.
3971260	3973060	Those are the characters, right?
3973260	3977060	And so we're given the first character of the bigram and then we're trying to predict the next one.
3977260	3979060	Both of these are going to be integers.
3979260	3984060	So here we'll take xs.append is just x1.
3984260	3987060	ys.append is x2.
3987260	3991060	And then here we actually don't want lists of integers.
3991260	3994060	We will create tensors out of these.
3994260	3997060	xs is torch.tensor of xs.
3997260	4001060	And ys is torch.tensor of ys.
4001260	4007060	And then we don't actually want to take all the words just yet because I want everything to be manageable.
4007260	4011060	So let's just do the first word, which is Emma.
4011260	4015060	And then it's clear what these xs and ys would be.
4015260	4021060	Here let me print character1, character2, just so you see what's going on here.
4021260	4024060	So the bigrams of these characters is...
4024260	4034060	So this single word, as I mentioned, has one, two, three, four, five examples for our neural network.
4034260	4037060	There are five separate examples in Emma.
4037260	4039060	And those examples I'll summarize here.
4039260	4047060	When the input to the neural network is integer 0, the desired label is integer 5, which corresponds to e.
4047260	4052060	When the input to the neural network is 5, we want its weights to be arranged,
4052060	4054860	so that 13 gets a very high probability.
4055060	4058860	When 13 is put in, we want 13 to have a high probability.
4059060	4062860	When 13 is put in, we also want 1 to have a high probability.
4063060	4066860	When 1 is input, we want 0 to have a very high probability.
4067060	4072860	So there are five separate input examples to a neural net in this dataset.
4075060	4080860	I wanted to add a tangent of a note of caution to be careful with a lot of the APIs of some of these frameworks.
4080860	4087660	You saw me silently use torch.tensor with a lowercase t, and the output looked right.
4087860	4091660	But you should be aware that there's actually two ways of constructing a tensor.
4091860	4096660	There's a torch.lowercase tensor, and there's also a torch.capitalTensor class,
4096860	4099660	which you can also construct, so you can actually call both.
4099860	4104660	You can also do torch.capitalTensor, and you get an x as in y as well.
4104860	4107660	So that's not confusing at all.
4107860	4110660	There are threads on what is the difference between these two.
4110860	4115660	And unfortunately, the docs are just not clear on the difference.
4115860	4118660	And when you look at the docs of lowercase tensor,
4118860	4122660	constructs tensor with no autograd history by copying data.
4122860	4125660	It's just like, it doesn't make sense.
4125860	4130660	So the actual difference, as far as I can tell, is explained eventually in this random thread that you can Google.
4130860	4135660	And really it comes down to, I believe, that...
4135860	4137660	Where is this?
4137860	4140660	Torch.tensor infers the D type, the data type,
4140860	4143660	automatically, while torch.tensor just returns a float tensor.
4143860	4146660	I would recommend to stick to torch.lowercase tensor.
4146860	4152660	So indeed, we see that when I construct this with a capital T,
4152860	4156660	the data type here of x is float32.
4156860	4159660	But torch.lowercase tensor,
4159860	4165660	you see how it's now x.dtype is now integer.
4165860	4170660	So it's advised that you use lowercase t
4170860	4173660	and you can read more about it if you like in some of these threads.
4173860	4177660	But basically, I'm pointing out some of these things
4177860	4182660	because I want to caution you and I want you to get used to reading a lot of documentation
4182860	4186660	and reading through a lot of Q&As and threads like this.
4186860	4190660	And some of this stuff is unfortunately not easy and not very well documented
4190860	4192660	and you have to be careful out there.
4192860	4196660	What we want here is integers because that's what makes sense.
4196860	4200660	And so lowercase tensor is what we are using.
4200860	4205660	OK, now we want to think through how we're going to feed in these examples into a neural network.
4205860	4209660	Now, it's not quite as straightforward as plugging it in
4209860	4211660	because these examples right now are integers.
4211860	4214660	So there's like a 0, 5 or 13.
4214860	4216660	It gives us the index of the character.
4216860	4219660	And you can't just plug an integer index into a neural net.
4219860	4223660	These neural nets are sort of made up of these neurons
4223860	4226660	and these neurons have weights.
4226860	4230660	And as you saw in microGRAD, these weights act multiplicatively on the inputs.
4230860	4233660	WX plus B, there's 10 Hs and so on.
4233860	4237660	And so it doesn't really make sense to make an input neuron take on integer values
4237860	4241660	that you feed in and then multiply on with weights.
4241860	4246660	So instead, a common way of encoding integers is what's called one-hot encoding.
4246860	4250660	In one-hot encoding, we take an integer like 13
4250860	4255660	and we create a vector that is all zeros except for the 13th dimension,
4255860	4257660	which we turn to a 1.
4257860	4260660	And then that vector can feed into a neural net.
4260860	4267660	Now, conveniently, PyTorch actually has something called the one-hot function
4267860	4269660	inside torch and then functional.
4269860	4273660	It takes a tensor made up of integers.
4273860	4277660	Long is an integer.
4277860	4281660	And it also takes a number of classes,
4281860	4286660	which is how large you want your tensor, your vector to be.
4286860	4290660	So here, let's import torch.nn.func.
4290860	4293660	This is a common way of importing it.
4293860	4296660	And then let's do f.one-hot.
4296860	4299660	And we feed in the integers that we want to encode.
4299860	4303660	So we can actually feed in the entire array of Xs.
4303860	4307660	And we can tell it that numclasses is 27.
4307860	4309660	So it doesn't have to try to guess it.
4309860	4313660	It may have guessed that it's only 13 and would give us an incorrect result.
4313860	4315660	So this is the one-hot.
4315860	4319660	Let's call this xinc for xencoded.
4320860	4325660	And then we see that xencoded.shape is 5 by 27.
4325860	4331660	And we can also visualize it, plt.imshow of xinc,
4331860	4334660	to make it a little bit more clear because this is a little messy.
4334860	4339660	So we see that we've encoded all the five examples into vectors.
4339860	4342660	We have five examples, so we have five rows,
4342860	4345660	and each row here is now an example into a neural net.
4345860	4349660	And we see that the appropriate bit is turned on as a one,
4349660	4351460	and everything else is zero.
4351660	4356460	So here, for example, the zeroth bit is turned on.
4356660	4358460	The fifth bit is turned on.
4358660	4361460	Thirteenth bits are turned on for both of these examples.
4361660	4364460	And then the first bit here is turned on.
4364660	4369460	So that's how we can encode integers into vectors.
4369660	4372460	And then these vectors can feed into neural nets.
4372660	4375460	One more issue to be careful with here, by the way, is
4375660	4377460	let's look at the data type of xincoding.
4377660	4379460	We always want to be careful with data types.
4379460	4382260	What would you expect xincoding's data type to be?
4382460	4384260	When we're plugging numbers into neural nets,
4384460	4386260	we don't want them to be integers.
4386460	4390260	We want them to be floating-point numbers that can take on various values.
4390460	4393260	But the dtype here is actually a 64-bit integer.
4393460	4395260	And the reason for that, I suspect,
4395460	4399260	is that one hot received a 64-bit integer here,
4399460	4401260	and it returned the same data type.
