start	end	text
1907400	1909400	So here we're just going to remember,
1909480	1910480	self.n equals n.
1911120	1913120	And then I want to be careful here,
1913200	1916200	because PyTorch actually has a torch.flatten,
1916280	1918280	and its keyword arguments are different,
1918360	1920360	and they kind of like function differently.
1920440	1923440	So our flatten is going to start to depart from PyTorch flatten.
1923520	1926200	So let me call it flatten consecutive,
1926280	1927280	or something like that,
1927360	1930160	just to make sure that our APIs are about equal.
1930520	1931520	So this,
1931520	1935000	basically flattens only some n consecutive elements,
1935080	1937080	and puts them into the last dimension.
1937720	1941400	Now here, the shape of x is b by t by c.
1941480	1945480	So let me pop those out into variables.
1945560	1947680	And recall that in our example down below,
1947760	1950760	b was 4, t was 8, and c was 10.
1953680	1957680	Now, instead of doing x.view of b by negative 1,
1959600	1961480	right, this is what we had before.
1961560	1968560	We want this to be b by negative 1 by,
1968640	1972640	and basically here, we want c times n.
1972720	1975720	That's how many consecutive elements we want.
1975800	1978040	And here, instead of negative 1,
1978120	1979920	I don't super love the use of negative 1,
1980000	1981920	because I like to be very explicit,
1982000	1983000	so that you get error messages
1983080	1985320	when things don't go according to your expectation.
1985400	1986880	So what do we expect here?
1986960	1990360	We expect this to become t divide n,
1990440	1991480	using integer division here.
1991560	1993680	So that's what I expect to happen.
1993760	1996120	And then one more thing I want to do here is,
1996200	1998600	remember previously, all the way in the beginning,
1998680	2002560	n was 3, and basically we're concatenating
2002640	2005360	all the three characters that existed there.
2005440	2009040	So we basically concatenated everything.
2009120	2010960	And so sometimes that can create
2011040	2012680	a spurious dimension of 1 here.
2012760	2016480	So if it is the case that x.shapeAt1 is 1,
2016560	2018520	then it's kind of like a spurious dimension.
2018600	2020440	So we don't want to return a 3,
2020480	2021440	so we don't want to return a 3,
2021480	2024600	so we don't want to return a 3-dimensional tensor with a 1 here.
2024680	2026480	We just want to return a 2-dimensional tensor
2026560	2028640	exactly as we did before.
2028720	2033560	So in this case, basically, we will just say x equals x.squeeze,
2033640	2037560	that is a PyTorch function.
2037640	2041920	And squeeze takes a dimension that it either squeezes out
2042000	2044720	all the dimensions of a tensor that are 1,
2044800	2047760	or you can specify the exact dimension
2047840	2049360	that you want to be squeezed.
2049440	2051400	And again, I like to be as explicit as possible,
2051480	2055480	always, so I expect to squeeze out the first dimension only
2055560	2058880	of this tensor, this 3-dimensional tensor.
2058960	2060400	And if this dimension here is 1,
2060480	2064120	then I just want to return b by c times n.
2064200	2069120	And so self.out will be x, and then we return self.out.
2069200	2071000	So that's the candidate implementation.
2071080	2074840	And of course, this should be self.in instead of just n.
2074920	2080520	So let's run, and let's come here now and take it for a spin.
2080560	2086080	So flattened consecutive, and in the beginning,
2086160	2087640	let's just use 8.
2087720	2090120	So this should recover the previous behavior.
2090200	2095680	So flattened consecutive of 8, which is the current block size,
2095760	2099320	we can do this, that should recover the previous behavior.
2099400	2102600	So we should be able to run the model.
2102680	2106920	And here we can inspect, I have a little code snippet here,
2107000	2110480	where I iterate over all the layers, I print the name,
2110560	2114680	of this class, and the shape.
2114760	2117720	And so we see the shapes as we expect them
2117800	2120600	after every single layer in its output.
2120680	2124640	So now let's try to restructure it using our flattened consecutive
2124720	2126600	and do it hierarchically.
2126680	2129520	So in particular, we want to flatten consecutive,
2129600	2133000	not just block size, but just 2.
2133080	2135280	And then we want to process this with linear.
2135360	2137960	Now, the number of inputs to this linear will not be
2138040	2140400	n embed times block size, it will now only be
2140440	2144240	n embed times 2, 20.
2144320	2146240	This goes through the first layer.
2146320	2149800	And now we can, in principle, just copy paste this.
2149880	2154000	Now, the next linear layer should expect n hidden times 2.
2154080	2161560	And the last piece of it should expect n hidden times 2 again.
2161640	2165400	So this is sort of like the naive version of it.
2165480	2169040	So running this, we now have a much, much bigger model.
2169120	2170360	And we should be able to basically just
2170440	2173640	just forward the model.
2173720	2177720	And now we can inspect the numbers in between.
2177800	2183240	So 4x8x20 was flattened consecutively into 4x4x20.
2183320	2186640	This was projected into 4x4x200.
2186720	2190240	And then BatchNorm just worked out of the box.
2190320	2192400	We have to verify that BatchNorm does the correct thing,
2192480	2193960	even though it takes a three-dimensional input
2194040	2196480	instead of two-dimensional input.
2196560	2198800	Then we have 10H, which is element-wise.
2198880	2200280	Then we crushed it again.
2200320	2204400	So we flattened consecutively and ended up with a 4x2x400 now.
2204480	2208360	Then linear brought it back down to 200, BatchNorm 10H.
2208440	2210800	And lastly, we get a 4x400.
2210880	2213840	And we see that the flattened consecutive for the last flatten here,
2213920	2216800	it squeezed out that dimension of 1.
2216880	2218920	So we only ended up with 4x400.
2219000	2224440	And then linear BatchNorm 10H and the last linear layer to get our logits.
2224520	2227600	And so the logits end up in the same shape as they were before.
2227680	2229360	But now we actually have a nice three-layer,
2229360	2231400	neural net.
2231480	2234600	And it basically corresponds to, whoops, sorry.
2234680	2237600	It basically corresponds exactly to this network now,
2237680	2241000	except only this piece here because we only have three layers.
2241080	2244760	Whereas here in this example, there's four layers
2244840	2248480	with a total receptive field size of 16 characters
2248560	2250360	instead of just eight characters.
2250440	2252640	So the block size here is 16.
2252720	2256960	So this piece of it is basically implemented here.
2257040	2259320	Now we just have to kind of figure out some good,
2259400	2261360	channel numbers to use here.
2261440	2265320	Now in particular, I changed the number of hidden units to be 68
2265400	2267560	in this architecture because when I use 68,
2267640	2270200	the number of parameters comes out to be 22,000.
2270280	2272720	So that's exactly the same that we had before.
2272800	2275600	And we have the same amount of capacity at this neural net
2275680	2277360	in terms of the number of parameters.
2277440	2279560	But the question is whether we are utilizing those parameters
2279640	2281480	in a more efficient architecture.
2281560	2285640	So what I did then is I got rid of a lot of the debugging cells here
2285720	2287360	and I rerun the optimization.
2287440	2289080	And scrolling down to the result,
2289120	2292760	we see that we get the identical performance roughly.
2292840	2297680	So our validation loss now is 2.029 and previously it was 2.027.
2297760	2299640	So controlling for the number of parameters,
2299720	2303480	changing from the flat to hierarchical is not giving us anything yet.
2303560	2306600	That said, there are two things to point out.
2306680	2310080	Number one, we didn't really torture the architecture here very much.
2310160	2311480	This is just my first guess.
2311560	2314000	And there's a bunch of hyperparameter search that we could do
2314080	2318920	in terms of how we allocate our budget of parameters to what layers.
2319080	2323720	Number two, we still may have a bug inside the BatchNorm1D layer.
2323800	2330640	So let's take a look at that because it runs but doesn't do the right thing.
2330720	2334440	So I pulled up the layer inspector sort of that we have here
2334520	2336200	and printed out the shape along the way.
2336280	2338960	And currently it looks like the BatchNorm is receiving an input
2339040	2342480	that is 32 by 4 by 68, right?
2342560	2345120	And here on the right, I have the current implementation of BatchNorm
2345200	2346520	that we have right now.
2346600	2348920	Now, this BatchNorm assumed, in the way
2348920	2352040	we wrote it and at the time, that X is two-dimensional.
2352120	2356040	So it was N by D, where N was the batch size.
2356120	2360560	So that's why we only reduced the mean and the variance over the zeroth dimension.
2360640	2363080	But now X will basically become three-dimensional.
2363160	2365000	So what's happening inside the BatchNorm layer right now?
2365080	2368200	And how come it's working at all and not giving any errors?
2368280	2371560	The reason for that is basically because everything broadcasts properly,
2371640	2375560	but the BatchNorm is not doing what we want it to do.
2375640	2378200	So in particular, let's basically think through what's happening
2378280	2378520	inside the BatchNorm.
2378920	2383760	I'm looking at what's happening here.
2383840	2385440	I have the code here.
2385520	2389600	So we're receiving an input of 32 by 4 by 68.
2389680	2392720	And then we are doing here, X dot mean.
2392800	2394600	Here I have E instead of X.
2394680	2397160	But we're doing the mean over zero.
2397240	2399680	And that's actually giving us 1 by 4 by 68.
2399760	2402640	So we're doing the mean only over the very first dimension.
2402720	2407880	And it's giving us a mean and a variance that still maintain this dimension here.
2407880	2412160	So these means are only taken over 32 numbers in the first dimension.
2412240	2417000	And then when we perform this, everything broadcasts correctly still.
2417080	2426200	But basically what ends up happening is when we also look at the running mean,
2426280	2426880	the shape of it.
2426960	2428480	So I'm looking at the model that layers the three,
2428560	2429920	which is the first BatchNorm layer,
2430000	2434120	and then looking at whatever the running mean became and its shape.
2434200	2437640	The shape of this running mean now is 1 by 4 by 68.
2437880	2444480	Instead of it being just size of dimension, because we have 68 channels,
2444560	2448320	we expect to have 68 means and variances that we're maintaining.
2448400	2450960	But actually we have an array of 4 by 68.
2451040	2455120	And so basically what this is telling us is this BatchNorm is only...
2455200	2465960	This BatchNorm is currently working in parallel over 4 times 68 instead of just 68 channels.
2466040	2467200	So basically we are maintaining this.
2467880	2473680	We are maintaining statistics for every one of these four positions individually and independently.
2473760	2477880	And instead what we want to do is we want to treat this 4 as a Batch dimension,
2477960	2479840	just like the 0th dimension.
2479920	2482800	So as far as the BatchNorm is concerned,
2482880	2484440	it doesn't want to average...
2484520	2486440	We don't want to average over 32 numbers.
2486520	2492720	We want to now average over 32 times 4 numbers for every single one of these 68 channels.
2492800	2497080	And so let me now remove this.
2497080	2502320	It turns out that when you look at the documentation of Torch.mean...
2502400	2509600	So let's go to Torch.mean.
2509680	2513200	In one of its signatures, when we specify the dimension,
2513280	2515200	we see that the dimension here is not just...
2515280	2518400	It can be int or it can also be a tuple of ints.
2518480	2521880	So we can reduce over multiple integers at the same time,
2521960	2523760	over multiple dimensions at the same time.
2523840	2526840	So instead of just reducing over 0, we can pass in a tuple,
2526840	2530400	0, 1, and here 0, 1 as well.
2530480	2533840	And then what's going to happen is the output, of course, is going to be the same.
2533920	2537240	But now what's going to happen is because we reduce over 0 and 1,
2537320	2542440	if we look at inmean.shape, we see that now we've reduced.
2542520	2546840	We took the mean over both the 0th and the first dimension.
2546920	2550920	So we're just getting 68 numbers and a bunch of spurious dimensions here.
2551000	2553640	So now this becomes 1 by 1 by 68.
2553720	2556160	And the running mean and the running variance,
2556160	2558800	analogously, will become 1 by 1 by 68.
2558880	2561040	So even though there are the spurious dimensions,
2561120	2566200	the correct thing will happen in that we are only maintaining means and variances
2566280	2569640	for 68 channels.
2569720	2574200	And we're now calculating the mean and variance across 32 times 4 dimensions.
2574280	2576040	So that's exactly what we want.
2576120	2579720	And let's change the implementation of BatchNorm1D that we have
2579800	2583400	so that it can take in two-dimensional or three-dimensional inputs
2583480	2585240	and perform accordingly.
2585320	2585960	So at the end of the day,
2585960	2588000	the fix is relatively straightforward.
2588080	2592240	Basically, the dimension we want to reduce over is either 0
2592320	2595400	or the tuple 0 and 1, depending on the dimensionality of x.
2595480	2599280	So if x.ndim is 2, so it's a two-dimensional tensor,
2599360	2602520	then the dimension we want to reduce over is just the integer 0.
2602600	2605840	And if x.ndim is 3, so it's a three-dimensional tensor,
2605920	2611440	then the dims we're going to assume are 0 and 1 that we want to reduce over.
2611520	2613880	And then here, we just pass in dim.
2613960	2615680	And if the dimensionality of x is anything else,
2615680	2617840	we're going to get an error, which is good.
2617920	2620560	So that should be the fix.
2620640	2622320	Now, I want to point out one more thing.
2622400	2625720	We're actually departing from the API of PyTorch here a little bit,
2625800	2628560	because when you come to BatchNorm1D in PyTorch,
2628640	2631720	you can scroll down and you can see that the input to this layer
2631800	2634680	can either be n by c, where n is the batch size
2634760	2636840	and c is the number of features or channels,
2636920	2639600	or it actually does accept three-dimensional inputs,
2639680	2642720	but it expects it to be n by c by l,
2642800	2645520	where l is, say, like the sequence length or something like that.
2645680	2651040	So this is a problem because you see how c is nested here in the middle.
2651120	2654000	And so when it gets three-dimensional inputs,
2654080	2659120	this BatchNorm layer will reduce over 0 and 2 instead of 0 and 1.
2659200	2666400	So basically, PyTorch BatchNorm1D layer assumes that c will always be the first dimension,
2666480	2670240	whereas we assume here that c is the last dimension,
2670320	2672560	and there are some number of batch dimensions beforehand.
2672640	2675440	And so,
2675440	2677440	it expects n by c or n by c by l.
2677520	2679440	We expect n by c or n by l by c.
2679520	2681520	And so, it's a deviation.
2681600	2683600	I think it's okay.
2683680	2685680	I prefer it this way, honestly,
2685760	2688400	so this is the way that we will keep it for our purposes.
2688480	2691200	So I redefined the layers, reinitialized the neural net,
2691280	2694480	and did a single forward pass with a break just for one step.
2694560	2697600	Looking at the shapes along the way, they're, of course, identical.
2697680	2699280	All the shapes are the same,
2699360	2702560	but the way we see that things are actually working as we want them to,
2702640	2704880	is that we can actually do the same thing.
2704880	2706880	So the way we see that things are actually working as we want them to now
2706960	2708880	is that when we look at the BatchNorm layer,
2708960	2710880	the running mean shape is now 1 by 1 by 68.
2710960	2714800	So we're only maintaining 68 means for every one of our channels,
2714880	2718800	and we're treating both the 0th and the first dimension as a batch dimension,
2718880	2720800	which is exactly what we want.
2720880	2722800	So let me retrain the neural net now.
2722880	2724800	Okay, so I've retrained the neural net with the bug fix.
2724880	2726800	We get a nice curve.
2726880	2728800	And when we look at the validation performance,
2728880	2730800	we do actually see a slight improvement.
2730880	2732800	So it went from 2.029 to 2.022.
2732880	2734800	So basically, the bug inside the BatchNorm was holding us back, like,
2734880	2736800	a little bit, it looks like.
2736880	2738800	And we are getting a tiny improvement now,
2738880	2742800	but it's not clear if this is statistically significant.
2742880	2744800	And the reason we slightly expect an improvement
2744880	2748800	is because we're not maintaining so many different means and variances
2748880	2750800	that are only estimated using 32 numbers, effectively.
2750880	2754800	Now we are estimating them using 32 times 4 numbers.
2754880	2756800	So you just have a lot more numbers
2756880	2758800	that go into any one estimate of the mean and variance.
2758880	2762800	And it allows things to be a bit more stable and less wiggly
2762880	2764800	inside those estimates of the BatchNorm.
2764880	2766800	So pretty nice.
2766880	2768800	With this more general architecture in place,
2768880	2770800	we are now set up to push the performance further
2770880	2772800	by increasing the size of the network.
2772880	2774800	So, for example,
2774880	2776800	I've bumped up the number of embeddings to 24 instead of 10,
2776880	2778800	and also increased the number of hidden units.
2778880	2780800	But using the exact same architecture,
2780880	2782800	we now have 76,000 parameters,
2782880	2784800	and the training takes a lot longer,
2784880	2786800	but we do get a nice curve.
2786880	2788800	And then when you actually evaluate the performance,
2788880	2790800	we are now getting validation performance of 1.993.
2790880	2792800	So we've crossed over 1.993.
2792880	2794800	So we've crossed over 1.993.
2794880	2796800	We've crossed over the 2.0 sort of territory.
2796880	2798800	And we're at about 1.99.
2798880	2800800	But we are starting to have to wait quite a bit longer.
2800880	2802800	But we are starting to have to wait quite a bit longer.
2802880	2804800	And we're a little bit in the dark
2804880	2806800	with respect to the correct setting of the hyperparameters here
2806880	2808800	and the learning rates and so on,
2808880	2810800	because the experiments are starting to take longer to train.
2810880	2812800	And so we are missing sort of like an experimental harness
2812880	2814800	on which we could run a number of experiments
2814880	2816800	on which we could run a number of experiments
2816880	2818800	and really tune this architecture very well.
2818880	2820800	So I'd like to conclude now with a few notes.
2820880	2822800	We basically improved our performance
2822880	2824800	from a starting of 2.1
2824800	2826720	to 2.9.
2826800	2828720	But I don't want that to be the focus
2828800	2830720	because honestly we're kind of in the dark.
2830800	2832720	We have no experimental harness.
2832800	2834720	We're just guessing and checking.
2834800	2836720	And this whole thing is terrible.
2836800	2838720	We're just looking at the training loss.
2838800	2840720	Normally you want to look at both the training
2840800	2842720	and the validation loss together.
2842800	2844720	The whole thing looks different
2844800	2846720	if you're actually trying to squeeze out numbers.
2846800	2848720	That said, we did implement this architecture
2848800	2850720	from the WaveNet paper.
2850800	2852720	But we did not implement this specific forward pass of it
2852800	2854720	where you have a more complicated
2854720	2856640	structure that is this gated
2856720	2858640	linear layer kind of.
2858720	2860640	And there's residual connections and skip connections
2860720	2862640	and so on. So we did not implement that.
2862720	2864640	We just implemented this structure.
2864720	2866640	I would like to briefly hint or preview
2866720	2868640	how what we've done here relates
2868720	2870640	to convolutional neural networks
2870720	2872640	as used in the WaveNet paper.
2872720	2874640	And basically the use of convolutions
2874720	2876640	is strictly for efficiency.
2876720	2878640	It doesn't actually change the model we've implemented.
2878720	2880640	So here for example,
2880720	2882640	let me look at a specific name
2882720	2884640	to work with an example.
2884640	2886560	So we have a name in our training set
2886640	2888560	and it's D'Andre.
2888640	2890560	And it has seven letters.
2890640	2892560	So that is eight independent examples in our model.
2892640	2894560	So all these rows here
2894640	2896560	are independent examples of D'Andre.
2896640	2898560	Now you can forward of course
2898640	2900560	any one of these rows independently.
2900640	2902560	So I can take my model
2902640	2904560	and call it on
2904640	2906560	any individual index.
2906640	2908560	Notice by the way here
2908640	2910560	I'm being a little bit tricky.
2910640	2912560	The reason for this is that
2912560	2916480	it's a one dimensional array of eight.
2916560	2918480	So you can't actually call the model on it.
2918560	2920480	You're going to get an error
2920560	2922480	because there's no batch dimension.
2922560	2924480	So when you do extra at
2924560	2926480	a list of seven
2926560	2928480	then the shape of this becomes one by eight.
2928560	2930480	So I get an extra batch dimension
2930560	2932480	of one and then we can forward the model.
2932560	2934480	So
2934560	2936480	that forwards a single example
2936560	2938480	and you might imagine that you actually
2938560	2940480	may want to forward all of these eight
2940560	2942480	at the same time.
2942480	2944400	So pre-allocating some memory
2944480	2946400	and then doing a for loop
2946480	2948400	eight times and forwarding all of those
2948480	2950400	eight here will give us
2950480	2952400	all the logits in all these different cases.
2952480	2954400	Now for us with the model
2954480	2956400	as we've implemented it right now
2956480	2958400	this is eight independent calls to our model.
2958480	2960400	But what convolutions allow you to do
2960480	2962400	is it allow you to basically slide
2962480	2964400	this model efficiently
2964480	2966400	over the input sequence.
2966480	2968400	And so this for loop can be done
2968480	2970400	not outside in Python
2970480	2972400	but inside of kernels in CUDA.
2972480	2974400	And so this for loop gets hidden into the convolution.
2974480	2976400	So the convolution
2976480	2978400	basically you can think of it as
2978480	2980400	it's a for loop applying a little linear
2980480	2982400	filter over space
2982480	2984400	of some input sequence.
2984480	2986400	And in our case the space we're interested in is one dimensional
2986480	2988400	and we're interested in sliding these filters
2988480	2990400	over the input data.
2990480	2992400	So this diagram
2992480	2994400	actually is fairly good as well.
2994480	2996400	Basically what we've done is
2996480	2998400	here they are highlighting in black
2998480	3000400	one single sort of like tree
3000480	3002400	of this calculation.
3002400	3004320	So just calculating the single output
3004400	3006320	example here.
3006400	3008320	And so this is basically
3008400	3010320	what we've implemented here.
3010400	3012320	We've implemented a single, this black structure
3012400	3014320	we've implemented that
3014400	3016320	and calculated a single output, like a single example.
3016400	3018320	But what convolutions
3018400	3020320	allow you to do is it allows you to take
3020400	3022320	this black structure and
3022400	3024320	kind of like slide it over the input sequence
3024400	3026320	here and calculate
3026400	3028320	all of these orange
3028400	3030320	outputs at the same time.
3030400	3032320	Or here that corresponds to calculating
3032320	3034240	all of these outputs of
3034320	3036240	at all the positions of
3036320	3038240	deandre at the same time.
3038320	3040240	And the reason that
3040320	3042240	this is much more efficient is because
3042320	3044240	number one, as I mentioned, the for loop
3044320	3046240	is inside the CUDA kernels in the
3046320	3048240	sliding. So that makes
3048320	3050240	it efficient. But number two, notice
3050320	3052240	the variable reuse here. For example
3052320	3054240	if we look at this circle, this node here,
3054320	3056240	this node here is the right child
3056320	3058240	of this node, but it's also
3058320	3060240	the left child of the node here.
3060320	3062240	And so basically this
3062240	3064160	node and its value is used
3064240	3066160	twice. And so
3066240	3068160	right now, in this naive way,
3068240	3070160	we'd have to recalculate it.
3070240	3072160	But here we are allowed to reuse it.
3072240	3074160	So in the convolutional neural network,
3074240	3076160	you think of these linear layers that we have
3076240	3078160	up above as filters.
3078240	3080160	And we take these filters
3080240	3082160	and they're linear filters, and you slide them over
3082240	3084160	input sequence, and we calculate
3084240	3086160	the first layer, and then the second layer,
3086240	3088160	and then the third layer, and then the output layer
3088240	3090160	of the sandwich, and it's all done very
3090240	3092160	efficiently using these convolutions.
3092240	3094160	So we're going to cover that in a future video.
3094240	3096160	The second thing I hope you took away from this video
3096240	3098160	is you've seen me basically implement
3098240	3100160	all of these layer
3100240	3102160	Lego building blocks, or module
3102240	3104160	building blocks. And I'm
3104240	3106160	implementing them over here, and we've implemented
3106240	3108160	a number of layers together, and we're also
3108240	3110160	implementing these containers.
3110240	3112160	And we've overall
3112240	3114160	PyTorchified our code quite a bit more.
3114240	3116160	Now, basically what we're doing
3116240	3118160	here is we're reimplementing Torch.nn,
3118240	3120160	which is the neural network's
3120240	3122160	library on top of
3122240	3124080	Torch.tensor. And it looks very much
3124160	3126080	like this, except it is much better
3126160	3128080	because it's in PyTorch
3128160	3130080	instead of jinkling my Jupyter
3130160	3132080	notebook. So I think going forward
3132160	3134080	I will probably have considered us having
3134160	3136080	unlocked Torch.nn.
3136160	3138080	We understand roughly what's in there,
3138160	3140080	how these modules work, how they're nested,
3140160	3142080	and what they're doing on top of
3142160	3144080	Torch.tensor. So hopefully we'll just
3144160	3146080	switch over and continue
3146160	3148080	and start using Torch.nn directly.
3148160	3150080	The next thing I hope you got a bit of a sense of
3150160	3152080	is what the development process
3152080	3154000	of building deep neural networks looks like.
3154080	3156000	Which I think was relatively representative
3156080	3158000	to some extent. So number one,
3158080	3160000	we are spending a lot of time
3160080	3162000	in the documentation page of PyTorch.
3162080	3164000	And we're reading through all the layers,
3164080	3166000	looking at documentations,
3166080	3168000	what are the shapes of the inputs,
3168080	3170000	what can they be, what does the layer do,
3170080	3172000	and so on. Unfortunately,
3172080	3174000	I have to say the PyTorch documentation
3174080	3176000	is not very good.
3176080	3178000	They spend a ton of time on hardcore
3178080	3180000	engineering of all kinds of distributed primitives,
3180080	3182000	etc. But as far as I can tell,
3182000	3183920	no one is maintaining documentation.
3184000	3185920	It will lie to you,
3186000	3187920	it will be wrong, it will be incomplete,
3188000	3189920	it will be unclear.
3190000	3191920	So unfortunately, it is what it is
3192000	3193920	and you just kind of do your best
3194000	3195920	with what they've
3196000	3197920	given us.
3198000	3199920	Number two,
3200000	3201920	the other thing that I hope you got
3202000	3203920	a sense of is there's a ton of
3204000	3205920	trying to make the shapes work.
3206000	3207920	And there's a lot of gymnastics around these multi-dimensional
3208000	3209920	arrays. And are they two-dimensional,
3210000	3211920	three-dimensional, four-dimensional?
3211920	3213840	Do the layers take what shapes?
3213920	3215840	Is it NCL or NLC?
3215920	3217840	And you're permuting and viewing,
3217920	3219840	and it just gets pretty messy.
3219920	3221840	And so that brings me to number three.
3221920	3223840	I very often prototype these layers
3223920	3225840	and implementations in Jupyter Notebooks
3225920	3227840	and make sure that all the shapes work out.
3227920	3229840	And I'm spending a lot of time basically
3229920	3231840	babysitting the shapes and making sure
3231920	3233840	everything is correct. And then once I'm
3233920	3235840	satisfied with the functionality in a Jupyter Notebook,
3235920	3237840	I will take that code and copy-paste it into
3237920	3239840	my repository of actual code
3239920	3241840	that I'm training with. And so
3241840	3243760	then I'm working with VS Code on the side.
3243840	3245760	So I usually have Jupyter Notebook and VS Code.
3245840	3247760	I develop in Jupyter Notebook, I paste
3247840	3249760	into VS Code, and then I kick off experiments
3249840	3251760	from the repo, of course,
3251840	3253760	from the code repository.
3253840	3255760	So that's roughly some notes on the
3255840	3257760	development process of working with neural nets.
3257840	3259760	Lastly, I think this lecture unlocks a lot
3259840	3261760	of potential further lectures
3261840	3263760	because, number one, we have to convert our
3263840	3265760	neural network to actually use these dilated
3265840	3267760	causal convolutional layers,
3267840	3269760	so implementing the comnet.
3269840	3271760	Number two, I potentially start
3271760	3273680	to get into what this means,
3273760	3275680	where are residual connections and
3275760	3277680	skip connections and why are they useful.
3277760	3279680	Number three,
3279760	3281680	as I mentioned, we don't have any experimental harness.
3281760	3283680	So right now I'm just guessing, checking
3283760	3285680	everything. This is not representative of
3285760	3287680	typical deep learning workflows. You have to
3287760	3289680	set up your evaluation harness.
3289760	3291680	You can kick off experiments. You have lots of arguments
3291760	3293680	that your script can take.
3293760	3295680	You're kicking off a lot of experimentation.
3295760	3297680	You're looking at a lot of plots of training and validation
3297760	3299680	losses, and you're looking at what is working
3299760	3301680	and what is not working. And you're working on this
3301680	3303600	like population level, and you're doing
3303680	3305600	all these hyperparameter searches.
3305680	3307600	And so we've done none of that so far.
3307680	3309600	So how to set that up
3309680	3311600	and how to make it good, I think
3311680	3313600	is a whole another topic.
3313680	3315600	And number three, we should probably cover
3315680	3317600	recurring neural networks. RNNs, LSTMs,
3317680	3319600	Grooves, and of course Transformers.
3319680	3321600	So many
3321680	3323600	places to go,
3323680	3325600	and we'll cover that in the future.
3325680	3327600	For now, bye. Sorry, I forgot to say that
3327680	3329600	if you are interested, I think
3329680	3331600	it is kind of interesting to try to beat this number
3331600	3333520	1.993, because
3333600	3335520	I really haven't tried a lot of experimentation
3335600	3337520	here, and there's quite a bit of longing for it potentially,
3337600	3339520	to still push this further.
3339600	3341520	So I haven't tried any other
3341600	3343520	ways of allocating these channels in this
3343600	3345520	neural net. Maybe the number of
3345600	3347520	dimensions for the embedding is all
3347600	3349520	wrong. Maybe it's possible to actually
3349600	3351520	take the original network with just one hidden layer
3351600	3353520	and make it big enough and actually
3353600	3355520	beat my fancy hierarchical
3355600	3357520	network. It's not obvious.
3357600	3359520	That would be kind of embarrassing if this
3359600	3361520	did not do better, even once you torture
3361520	3363440	it a little bit. Maybe you can read the
3363520	3365440	WaveNet paper and try to figure out how some of these
3365520	3367440	layers work and implement them yourselves using
3367520	3369440	what we have. And of course
3369520	3371440	you can always tune some of the initialization
3371520	3373440	or some of the optimization
3373520	3375440	and see if you can improve it that way.
3375520	3377440	So I'd be curious if people can come up with some
3377520	3379440	ways to beat this.
3379520	3381440	And yeah, that's it for now. Bye.
